x,y,z
9.81864,13.583,-0.566103
10.818,13.5155,-0.585945
10.8768,13.4194,-0.584579
11.263,13.5524,-0.597088
11.3401,13.4761,-0.596765
11.4042,13.0566,-0.586808
11.6767,13.2042,-0.597268
11.6909,13.0579,-0.593673
11.9694,13.2051,-0.604313
12.0664,13.149,-0.605176
12.1687,13.0982,-0.606326
12.5535,12.3993,-0.597915
11.8675,11.5788,-0.559633
13.3379,12.8546,-0.629548
12.43,11.8333,-0.580553
12.4871,11.7424,-0.579798
12.5215,11.6309,-0.577965
13.41,12.3038,-0.617865
13.5112,12.2448,-0.619123
13.5742,12.151,-0.618548
13.7855,12.1886,-0.625126
13.8081,12.0584,-0.622646
13.8977,11.9872,-0.623401
13.9078,11.8479,-0.620417
13.705,11.5307,-0.607477
13.2228,10.9872,-0.581631
13.6051,11.0254,-0.593134
13.3034,10.6464,-0.576132
13.588,10.7381,-0.586197
13.6563,10.5223,-0.583357
13.8838,10.1645,-0.582171
12.6037,9.1092,-0.522608
13.5755,9.68521,-0.563083
13.253,9.33303,-0.546297
12.8079,8.90247,-0.524298
12.9744,8.44001,-0.519984
16.6366,7.13064,-0.614306
16.6385,7.01097,-0.612689
16.7863,6.83187,-0.615133
16.7054,6.67977,-0.610388
16.5823,6.51285,-0.604062
16.5978,6.40163,-0.603127
16.2937,6.1698,-0.589935
16.2929,6.05543,-0.588461
16.3325,5.95637,-0.588569
16.3038,5.83282,-0.586089
16.2233,5.69198,-0.581667
16.1361,5.5504,-0.57703
16.1869,5.45703,-0.577677
15.9391,5.26483,-0.567037
15.9911,5.17339,-0.567792
16.0168,5.07337,-0.567577
15.8768,4.92203,-0.561142
15.8417,4.80479,-0.558698
15.6639,4.64612,-0.550934
15.6557,4.53935,-0.549568
15.6274,4.4274,-0.547483
15.214,1.59215,-0.513478
15.2345,1.49985,-0.513873
15.2493,1.40689,-0.514089
15.3672,1.32272,-0.518043
15.5683,1.24384,-0.525016
15.7809,1.16342,-0.532421
15.772,-0.969621,-0.531631
15.5604,-1.05248,-0.524226
15.5317,-1.14632,-0.523435
15.5443,-1.24319,-0.524154
16.8219,-1.86623,-0.572034
17.357,-2.0335,-0.59184
16.8974,-8.63676,-0.645831
14.1438,-11.1792,-0.611718
10.4391,-15.8343,-0.645436
10.3445,-15.9022,-0.645615
10.2059,-16.5648,-0.663085
9.44429,-16.9144,-0.660066
9.33599,-16.9642,-0.659742
9.22076,-17.001,-0.658915
9.11298,-17.051,-0.658664
8.96302,-17.0209,-0.655177
