x,y,z
3.35697,15.8259,-0.745805
3.52586,16.1339,-0.762091
3.62347,16.1061,-0.761801
3.73979,16.1595,-0.765571
3.55045,14.9235,-0.705259
3.62678,14.8393,-0.702166
3.69686,14.7335,-0.69801
3.78172,14.6892,-0.696947
4.64161,15.9821,-0.768277
4.71854,15.8825,-0.764701
4.75727,15.6602,-0.754939
4.60968,14.5305,-0.70062
4.68459,14.4582,-0.698397
4.79956,14.5089,-0.702456
4.90958,14.5416,-0.705646
5.37306,15.5982,-0.76127
5.64895,15.768,-0.773448
5.74662,15.7359,-0.773593
5.84759,15.7125,-0.774221
5.99629,15.8146,-0.781374
6.25944,16.208,-0.803701
6.14532,15.6264,-0.775478
6.24109,15.5884,-0.775478
6.19944,15.2131,-0.757887
6.062,14.6184,-0.728746
6.21951,14.742,-0.737203
6.46896,15.0744,-0.756727
6.73989,15.4436,-0.778329
6.84222,15.4193,-0.779247
6.96422,15.438,-0.782485
7.01968,15.3097,-0.777942
7.03799,15.1043,-0.769292
7.10703,15.0111,-0.766634
7.25441,15.0825,-0.77282
7.11359,14.5602,-0.74711
7.29823,14.7087,-0.7575
7.38116,14.6493,-0.756727
7.87117,15.3863,-0.799255
7.68695,14.8014,-0.770017
7.87496,14.9386,-0.780117
7.96223,14.8821,-0.779682
8.02862,14.7873,-0.777169
8.18474,14.8568,-0.783742
8.36004,14.9571,-0.792102
8.51669,15.0202,-0.798481
8.65002,15.0396,-0.802492
8.80554,15.0949,-0.808582
9.04292,15.2856,-0.822355
9.21002,15.3523,-0.829266
9.36062,15.3886,-0.834533
9.46797,15.3521,-0.835741
9.5334,15.248,-0.833132
9.52787,15.0331,-0.824191
9.60374,14.9491,-0.822741
9.62008,14.7744,-0.816072
9.67149,14.6559,-0.812641
9.72626,14.544,-0.809597
9.78955,14.446,-0.807374
9.852,14.3478,-0.80515
10.8016,13.317,-0.792682
11.1259,13.5461,-0.811191
11.3825,13.6865,-0.824336
2.47728,12.8517,-0.751916
2.52119,12.661,-0.741144
2.53934,12.3559,-0.723332
2.58965,12.22,-0.71593
2.70329,12.0266,-0.706001
3.0287,13.098,-0.773339
3.42311,12.3595,-0.736029
3.47383,12.2499,-0.730493
3.60151,12.4095,-0.741866
3.76778,12.1428,-0.729349
3.84041,12.1138,-0.728988
3.9691,12.2581,-0.73964
4.08215,12.3481,-0.746921
4.32284,12.8118,-0.778033
4.4082,12.8049,-0.779297
4.49429,12.7993,-0.780681
4.57779,12.7855,-0.781583
4.65855,12.7638,-0.782005
4.97681,12.8938,-0.796086
5.031,12.7998,-0.791994
5.09239,12.7261,-0.789226
5.24794,12.885,-0.801623
5.35634,12.9236,-0.806256
5.44135,12.9043,-0.807159
5.55191,12.944,-0.811973
5.6871,13.0378,-0.820398
5.82528,13.1341,-0.829063
5.90658,13.0999,-0.829184
6.02178,13.1396,-0.834239
6.12547,13.1522,-0.837548
6.24662,13.2001,-0.843265
6.31495,13.1354,-0.84152
6.38711,13.0794,-0.840377
6.45881,13.023,-0.839234
6.52423,12.9546,-0.837308
6.57769,12.8636,-0.833878
6.63488,12.7814,-0.831049
6.69783,12.7113,-0.829063
6.75875,12.6383,-0.826897
6.80665,12.5422,-0.823166
6.86181,12.4608,-0.820458
6.91623,12.3793,-0.81775
6.97286,12.3027,-0.815403
7.03578,12.2381,-0.813899
5.79301,-7.24107,-0.521918
5.74847,-7.27648,-0.521918
2.18843,10.9773,-0.778762
2.26137,10.991,-0.780798
2.32711,10.9691,-0.780217
2.41736,11.0598,-0.78807
2.47949,11.0195,-0.786179
2.59112,11.1945,-0.800432
2.67314,11.2347,-0.804649
2.76688,11.3198,-0.812284
4.44287,11.9372,-0.891327
5.13489,10.8449,-0.837517
5.18491,10.7791,-0.834754
5.22294,10.6897,-0.8301
5.27912,10.6387,-0.828573
5.33129,10.5803,-0.826464
5.38021,10.5163,-0.823919
5.42947,10.4538,-0.821519
5.48514,10.4045,-0.82021
5.54465,10.3627,-0.819556
5.60194,10.3171,-0.818611
4.73523,8.98308,-0.822337
6.1713,-3.75363,-0.57411
6.14051,-3.78672,-0.573351
6.1104,-3.8201,-0.572676
1.99872,8.87459,-0.849431
2.05897,8.88737,-0.851954
2.12199,8.91039,-0.855545
2.14282,8.75895,-0.841666
4.19226,8.57591,-0.893205
4.28064,8.62224,-0.901067
2.72109,-5.58494,-0.568146
2.76446,-5.58191,-0.643175
2.72493,-5.58805,-0.64187
2.69188,-5.60735,-0.642196
2.19759,7.22744,-0.882741
2.2572,7.26311,-0.889033
2.30533,7.26048,-0.890486
2.36698,7.29908,-0.897262
2.42575,7.32683,-0.902707
2.48369,7.35036,-0.907668
4.29355,-1.04821,-0.553767
4.29185,-1.07574,-0.554431
2.62458,-3.67965,-0.567177
2.60537,-3.70055,-0.567974
4.30143,-1.02499,-0.609742
4.27391,-1.04619,-0.606551
4.27701,-1.07481,-0.608002
2.64823,-3.71754,-0.630629
4.28376,-1.01801,-0.660264
4.26016,-1.04006,-0.657442
4.25945,-1.06762,-0.658382
2.65164,-3.66975,-0.680018
2.62506,-3.68033,-0.67892
2.60811,-3.70444,-0.680488
4.38927,-1.01828,-0.731322
4.28033,-1.02076,-0.713293
4.26346,-1.04442,-0.71144
4.2541,-1.06984,-0.710935
4.31046,-1.11216,-0.722055
2.65456,-3.67982,-0.736713
2.61592,-3.67356,-0.731996
2.59333,-3.68954,-0.731996
2.61505,-3.76936,-0.745306
4.26435,-1.01496,-0.763073
4.25422,-1.04017,-0.762353
4.24966,-1.06674,-0.762713
4.26209,-1.0977,-0.766313
1.27267,-2.18847,-0.579912
1.25052,-2.18108,-0.57563
1.22611,-2.16927,-0.57016
1.25958,-2.16333,-0.602504
1.24628,-2.17102,-0.602504
1.23342,-2.17947,-0.602753
1.29647,-2.19997,-0.647148
1.25139,-2.15363,-0.630248
1.23767,-2.16043,-0.629988
1.22534,-2.16967,-0.630508
1.2656,-2.2733,-0.660148
1.32335,-2.24203,-0.69215
1.25486,-2.15609,-0.661534
1.23874,-2.15874,-0.659908
1.22499,-2.16546,-0.659637
1.21731,-2.18303,-0.662889
1.99907,0.753499,-0.586739
2.00635,0.742219,-0.587585
2.13891,0.776449,-0.627606
1.26577,-2.17921,-0.699475
1.25142,-2.18527,-0.698911
1.4137,-2.57715,-0.822639
1.98185,0.762779,-0.608632
1.98381,0.749591,-0.607754
1.98837,0.737404,-0.607754
1.99286,0.72519,-0.607754
1.46798,-2.41977,-0.824818
1.25974,-2.16533,-0.725355
1.2255,-2.13652,-0.712483
1.20296,-2.12735,-0.706632
1.32544,-2.41268,-0.801122
1.97281,0.757447,-0.631592
1.97475,0.744318,-0.630682
1.97839,0.731856,-0.630378
1.98732,0.721331,-0.631895
1.41334,-2.33313,-0.827264
1.27149,-2.18906,-0.76477
1.23007,-2.14805,-0.746871
1.24811,-2.27557,-0.785096
1.96286,0.754694,-0.653672
1.96834,0.742971,-0.653986
1.9693,0.72956,-0.652731
1.9782,0.719084,-0.6543
2.03624,0.726056,-0.673129
1.28958,-2.15703,-0.789245
1.25848,-2.13463,-0.777634
1.23916,-2.13164,-0.773554
1.22747,-2.14168,-0.774495
1.21431,-2.14917,-0.774495
1.20248,-2.15907,-0.775437
1.22027,-2.22301,-0.796777
1.96972,0.770161,-0.683755
1.96028,0.752628,-0.678564
1.97283,0.743593,-0.681484
1.97913,0.732131,-0.682133
1.98536,0.72062,-0.682782
1.99598,0.710649,-0.685052
1.32264,-2.18355,-0.833958
1.26115,-2.14095,-0.8106
1.24657,-2.14619,-0.809627
1.2329,-2.15298,-0.809303
1.22014,-2.16133,-0.809627
1.20823,-2.17125,-0.8106
1.20854,-2.2035,-0.820333
1.96623,0.714737,-0.700711
1.97413,0.703924,-0.702049
1.19628,-2.17929,-0.840517
1.96045,0.711947,-0.724186
1.98335,0.70653,-0.731427
0.854036,-2.26418,-0.846937
1.96033,0.712977,-0.749373
1.96907,0.702505,-0.751147
0.823038,-2.22446,-0.886207
