x,y,z
13.4955,7.21282,-0.513658
13.7036,6.58385,-0.510099
14.3475,6.1496,-0.524729
14.5306,4.70094,-0.512579
14.98,4.54347,-0.526311
14.9741,4.44153,-0.525052
15.1901,4.40438,-0.532134
14.9396,4.13371,-0.520811
15.0554,4.06645,-0.52419
15.2096,4.00812,-0.529006
15.2165,3.91024,-0.528359
15.3798,3.85176,-0.533536
15.3983,3.75614,-0.533356
15.4259,3.66274,-0.533536
15.4344,3.56487,-0.533032
15.5155,3.48345,-0.535225
17.0136,3.16692,-0.585729
17.0238,3.06088,-0.585406
17.1181,2.96952,-0.588174
17.3292,2.89671,-0.595219
17.7926,2.86206,-0.611467
16.0811,1.38415,-0.543816
16.0773,1.2845,-0.543385
12.9369,-9.23125,-0.534902
12.7771,-9.2361,-0.530336
9.36898,-12.0062,-0.511033
7.72031,10.6718,-0.600342
8.42732,9.76137,-0.587003
8.53109,9.75987,-0.590241
8.61994,9.74025,-0.592368
8.72086,9.7333,-0.595364
8.80391,9.7055,-0.597055
9.05244,9.85731,-0.610587
9.20456,9.90034,-0.617111
9.28157,9.86113,-0.618271
9.51352,9.86224,-0.626051
9.69038,9.92303,-0.634122
9.77426,9.88683,-0.635717
12.0149,11.7142,-0.774946
12.1016,11.6548,-0.775961
12.212,11.6175,-0.778571
12.3107,11.5684,-0.780407
12.4056,11.5151,-0.782002
10.5722,7.15189,-0.580624
11.7718,7.7547,-0.645092
11.8938,7.62746,-0.646687
10.7866,6.82423,-0.580624
10.9605,6.84042,-0.588163
11.7648,4.20395,-0.567528
11.7744,4.12606,-0.566706
11.9925,3.95621,-0.574052
12.0251,3.88532,-0.574487
12.0118,3.71884,-0.571442
12.2743,3.71777,-0.583572
12.2532,3.46646,-0.579174
12.2636,3.38828,-0.578643
12.3228,3.32338,-0.580576
9.25145,-8.08677,-0.557572
9.20016,-8.14206,-0.557476
3.96552,8.51484,-0.529139
4.1285,8.32464,-0.523061
4.08655,8.11461,-0.510604
8.54537,11.517,-0.827439
8.62367,11.4747,-0.828221
8.67577,11.3977,-0.826416
8.62487,11.1878,-0.814501
8.58667,10.3285,-0.772617
6.86698,6.29854,-0.524626
7.98653,6.9723,-0.602014
8.05638,6.94663,-0.60418
8.09429,6.89318,-0.603819
8.54361,7.18583,-0.635894
8.56297,7.11286,-0.633968
8.19012,4.6375,-0.530282
8.16525,4.55749,-0.526611
8.15896,4.48854,-0.524265
8.15212,4.41984,-0.521918
8.14211,4.34998,-0.51939
8.14391,4.28692,-0.517705
8.25336,4.28006,-0.523362
8.30169,4.24069,-0.524866
11.0851,1.22701,-0.635232
11.0686,1.15648,-0.633788
10.9524,-1.69568,-0.631019
10.9605,-1.76587,-0.632163
4.82885,-9.74666,-0.618623
3.9475,8.47053,-0.644019
4.08348,8.35701,-0.64082
6.43633,8.13653,-0.719062
6.55097,8.17784,-0.726625
6.45646,7.57155,-0.688158
6.57532,6.25453,-0.624313
6.60486,6.20587,-0.623441
6.63331,6.1564,-0.622496
9.25042,2.98854,-0.671433
9.48617,2.873,-0.685322
5.55278,-6.68832,-0.596463
3.90284,8.51249,-0.755429
3.96096,8.36669,-0.746316
3.99322,8.30272,-0.742604
4.04758,8.28522,-0.743279
4.10897,8.28165,-0.745304
4.11136,8.03722,-0.72691
4.18035,8.04987,-0.730538
5.09084,4.28048,-0.52568
5.12391,4.25489,-0.526439
5.00352,4.10332,-0.510408
5.06206,4.04846,-0.511336
5.09932,4.0272,-0.512686
8.12769,2.90475,-0.69333
8.35214,2.86987,-0.710289
2.39405,5.9747,-0.589984
3.01636,7.1446,-0.718591
3.04601,7.09304,-0.715097
3.02457,6.92553,-0.699276
2.61194,5.88162,-0.589887
3.13552,6.94595,-0.705488
3.94029,8.58846,-0.88379
4.48248,4.31448,-0.569019
4.65382,4.42476,-0.588528
4.66275,4.37909,-0.586102
4.63408,4.29894,-0.578725
4.62809,4.24083,-0.574454
4.61271,4.17495,-0.569019
4.63973,4.14789,-0.569213
5.0251,4.27532,-0.605708
5.08096,4.26939,-0.609494
4.65115,3.8117,-0.548733
4.56538,3.69478,-0.535047
4.45493,3.51575,-0.515732
5.16558,4.02563,-0.600952
5.32558,3.99498,-0.611532
5.98077,1.18535,-0.556886
6.10163,-1.41396,-0.573096
4.53059,3.27234,-0.573176
4.5433,3.23928,-0.572198
5.78687,3.04502,-0.677087
6.45717,2.8595,-0.73426
6.76067,2.84622,-0.76415
5.9882,1.22719,-0.630458
5.95272,1.18191,-0.625675
5.96474,1.1463,-0.626218
6.08219,-1.40731,-0.644696
2.54169,-5.13204,-0.588285
2.50362,-5.13413,-0.586654
3.81643,2.97383,-0.551677
3.8291,2.94611,-0.55083
3.84868,2.92376,-0.551072
4.55644,3.3312,-0.649931
4.54299,3.27878,-0.644849
4.55817,3.24738,-0.644123
4.58126,3.22164,-0.644607
4.60991,3.1997,-0.645938
5.45559,2.99784,-0.720718
5.49221,2.97424,-0.723259
5.70769,2.86813,-0.740563
5.79279,2.86652,-0.749759
5.8415,2.84615,-0.753994
5.96059,1.21941,-0.703536
5.9514,1.17953,-0.701479
5.96925,1.14505,-0.70281
6.11735,-1.37811,-0.726284
6.08557,-1.41024,-0.72338
6.08066,-1.44847,-0.723864
2.52829,-5.10957,-0.656828
2.49906,-5.12945,-0.657433
2.15732,3.86191,-0.554298
2.27932,3.50245,-0.521502
3.29139,3.81438,-0.636619
4.08941,3.31319,-0.666759
3.87773,3.02521,-0.620553
3.85303,2.9306,-0.610196
5.40622,2.84596,-0.780149
5.94515,1.21945,-0.774705
5.93502,1.17947,-0.772315
5.9509,1.14471,-0.77351
2.57582,-5.11946,-0.729429
2.52192,-5.08987,-0.722657
2.49194,-5.10792,-0.723055
2.46785,-5.13831,-0.725313
2.03393,3.85487,-0.600459
2.11696,3.83931,-0.604231
2.12499,3.17475,-0.521554
2.14055,3.15592,-0.520538
2.15483,3.13539,-0.519233
2.17629,3.12535,-0.519813
2.19771,3.11518,-0.520393
2.49079,3.22711,-0.559121
2.50507,3.20475,-0.557816
2.51609,3.17846,-0.555785
2.52441,3.14906,-0.553174
2.53932,3.12813,-0.552159
2.56475,3.12014,-0.553609
3.79215,3.10746,-0.680235
3.8173,3.08911,-0.681396
3.83232,3.06254,-0.68067
4.77244,2.85589,-0.776837
4.82736,2.84869,-0.783219
1.62784,4.06877,-0.656971
2.01517,3.88261,-0.655717
2.0233,3.84046,-0.650387
2.04823,3.83059,-0.650857
2.06321,3.80232,-0.648035
2.08746,3.79132,-0.648349
2.1208,3.79655,-0.651641
2.13184,3.1476,-0.564785
2.14888,3.1312,-0.564158
2.16692,3.11634,-0.563845
2.186,3.10298,-0.563845
2.20557,3.09031,-0.564001
2.22565,3.07832,-0.564315
2.50647,3.1705,-0.602883
2.51353,3.13964,-0.599747
2.52839,3.11879,-0.59865
2.54121,3.09558,-0.597082
2.55637,3.07537,-0.596141
2.57519,3.05963,-0.596141
4.02761,2.91017,-0.750098
4.05585,2.89285,-0.752136
4.44146,2.84981,-0.799013
4.49641,2.84627,-0.806068
2.1434,3.11758,-0.607819
2.15629,3.09547,-0.605966
2.17127,3.07654,-0.604786
2.18781,3.05995,-0.604112
2.20597,3.04567,-0.603944
2.51365,3.13451,-0.64792
2.52414,3.10832,-0.645561
2.53127,3.0783,-0.642359
2.54507,3.05665,-0.641011
2.56378,3.04098,-0.641011
2.58175,3.02444,-0.640843
2.76353,2.93286,-0.649941
2.7876,2.92227,-0.651458
2.80548,2.90511,-0.651458
2.86182,2.92733,-0.660893
2.87141,2.9013,-0.658871
3.59971,2.91192,-0.752551
3.63291,2.90208,-0.755921
3.66226,2.8889,-0.758449
3.71335,2.89243,-0.765694
3.74274,2.8786,-0.768221
3.79173,2.87944,-0.774961
4.47802,2.83007,-0.866619
2.21677,3.54475,-0.725992
2.16475,3.15198,-0.660651
2.14247,3.0789,-0.647331
2.15622,3.05846,-0.645711
2.16122,3.02596,-0.64139
2.16764,2.99591,-0.63761
2.20517,3.00873,-0.64355
2.52833,3.0395,-0.684411
2.53363,3.00813,-0.680631
2.54054,2.97905,-0.677391
2.54463,2.94703,-0.673431
2.56396,2.93284,-0.673791
2.57995,2.91485,-0.673251
2.74772,2.91884,-0.694492
2.77169,2.90834,-0.696112
2.80109,2.90331,-0.699172
2.88003,2.94869,-0.715192
2.86763,2.90019,-0.707272
3.34522,2.8827,-0.769013
3.38007,2.87678,-0.773153
3.41197,2.86801,-0.776574
3.53605,2.8629,-0.793494
3.83752,2.84309,-0.834895
3.89062,2.84562,-0.842995
1.0536,2.67377,-0.522486
2.14306,3.07646,-0.693605
2.44557,3.12747,-0.736768
2.54468,2.90793,-0.716049
2.57875,2.91063,-0.720845
2.61031,2.9101,-0.724874
2.64131,2.90857,-0.728711
2.67438,2.90893,-0.733123
2.72293,2.92552,-0.741947
2.78927,2.88832,-0.745592
3.31433,2.85353,-0.815613
3.35644,2.85413,-0.821943
0.905966,2.52573,-0.516717
0.924811,2.52932,-0.518747
0.950232,2.5502,-0.524633
0.962733,2.53609,-0.522806
0.978629,2.53105,-0.523009
1.04725,2.65983,-0.553047
1.09234,2.72515,-0.569081
2.13989,2.95541,-0.716834
2.14582,2.92564,-0.712572
2.17425,2.92657,-0.716225
2.20335,2.92804,-0.720082
2.54497,2.90908,-0.761688
2.57056,2.9022,-0.764124
2.59551,2.89439,-0.766356
2.86358,2.85878,-0.799235
2.89223,2.85216,-0.802483
2.95382,2.84225,-0.810195
3.18057,2.84252,-0.844698
3.21116,2.83461,-0.848351
3.24473,2.82901,-0.852816
0.902065,2.56312,-0.558763
0.913492,2.54558,-0.555967
0.927419,2.53534,-0.554891
0.942958,2.52961,-0.554891
0.958461,2.52377,-0.554891
0.974281,2.51875,-0.555106
1.00545,2.55272,-0.56457
1.0741,2.67886,-0.595971
1.13697,2.78617,-0.62307
1.33365,3.21213,-0.726307
1.74112,3.11192,-0.745664
1.77723,3.08693,-0.744803
2.1136,2.91913,-0.754052
2.12454,2.89665,-0.751471
2.13878,2.87886,-0.75018
2.14936,2.85631,-0.747599
2.16448,2.83996,-0.746739
2.20394,2.85524,-0.754697
2.25208,2.88091,-0.765666
2.28729,2.88925,-0.771903
2.34533,2.88903,-0.779861
2.37108,2.88439,-0.782657
2.39872,2.8818,-0.786098
2.41762,2.86852,-0.786528
2.69342,2.85941,-0.825457
2.72574,2.85839,-0.830189
2.75815,2.85707,-0.83492
2.97806,2.8309,-0.865246
2.99964,2.81659,-0.866537
0.937057,2.61379,-0.604266
0.933007,2.5531,-0.590708
0.944574,2.53637,-0.587997
0.958736,2.52689,-0.587093
0.975628,2.52459,-0.587997
0.99681,2.53306,-0.591612
1.01886,2.54317,-0.59568
1.15844,2.84084,-0.671832
1.19079,2.86966,-0.680871
