x,y,z
3.39551,16.0077,-0.754794
3.51626,16.09,-0.759917
3.62741,16.1236,-0.762671
3.71187,16.0388,-0.759578
3.56247,14.974,-0.707772
3.62939,14.85,-0.702698
4.64384,15.9898,-0.768664
4.72935,15.9189,-0.766537
4.65481,15.3228,-0.73788
4.70583,14.5238,-0.701731
5.37046,15.5906,-0.760883
5.70486,15.9241,-0.78147
5.79389,15.8654,-0.780262
5.89044,15.8277,-0.780165
6.0625,15.9892,-0.790411
6.2249,16.1185,-0.799061
6.13363,15.5966,-0.773931
6.23218,15.5661,-0.774318
6.18625,15.1807,-0.756195
6.06812,14.6332,-0.729519
6.21563,14.7328,-0.73672
6.45951,15.0523,-0.755567
6.72032,15.3988,-0.775961
6.77376,15.265,-0.77108
6.94902,15.4044,-0.780697
7.00387,15.2752,-0.776106
7.02069,15.0671,-0.767311
7.10874,15.0147,-0.766827
7.21112,14.9924,-0.767987
7.15261,14.6401,-0.751411
7.29823,14.7087,-0.7575
7.72987,15.3415,-0.794229
7.86343,15.3712,-0.798433
7.65979,14.7491,-0.767166
7.91548,15.0155,-0.784322
8.00087,14.9543,-0.783645
8.02052,14.7724,-0.776348
8.18571,14.8585,-0.783838
8.36004,14.9571,-0.792102
8.51767,15.022,-0.798578
8.64803,15.0361,-0.802299
8.82366,15.126,-0.810321
9.02665,15.2581,-0.820808
9.20488,15.3438,-0.828782
9.36944,15.4031,-0.835355
9.45539,15.3317,-0.834581
9.52969,15.242,-0.832793
9.5423,15.0559,-0.825496
9.55407,14.8718,-0.818295
9.58138,14.715,-0.812641
9.65169,14.6259,-0.810901
9.72015,14.5349,-0.809065
9.7845,14.4386,-0.806939
10.7871,13.2991,-0.791571
11.1031,13.5183,-0.809452
11.4291,13.7425,-0.827864
2.58675,12.2063,-0.715087
4.17198,13.7426,-0.828702
5.55506,12.9514,-0.812455
5.69229,13.0497,-0.82118
5.83256,13.1505,-0.830147
5.91519,13.119,-0.830448
6.01346,13.1215,-0.833035
6.1398,13.183,-0.839595
6.23893,13.1838,-0.842182
6.32317,13.1525,-0.842664
6.40025,13.1063,-0.842182
6.45615,13.0176,-0.838872
6.51076,12.9278,-0.835503
6.57451,12.8574,-0.833456
6.63764,12.7867,-0.83141
6.69689,12.7095,-0.828943
6.75027,12.6224,-0.825814
6.80522,12.5395,-0.822986
6.86566,12.4678,-0.82094
6.92742,12.3993,-0.819134
6.97532,12.3071,-0.815704
7.02632,12.2216,-0.812755
5.79114,-7.23873,-0.521737
5.74414,-7.27099,-0.521496
2.1896,10.9831,-0.779199
2.26298,10.9988,-0.78138
2.3447,11.052,-0.786397
2.42353,11.0881,-0.790179
2.4959,11.0925,-0.791633
2.58168,11.1537,-0.797378
2.66876,11.2163,-0.803268
2.7451,11.2307,-0.805594
5.12465,10.8233,-0.835772
5.18319,10.7755,-0.834463
5.22031,10.6843,-0.829663
5.27647,10.6333,-0.828136
5.32501,10.5678,-0.825446
5.37613,10.5083,-0.823264
5.42304,10.4415,-0.820501
5.48282,10.4,-0.819847
5.547,10.3671,-0.819919
5.60813,10.3285,-0.819556
5.6483,10.2519,-0.816066
6.16363,-3.74897,-0.573351
6.14051,-3.78672,-0.573351
6.1104,-3.8201,-0.572676
2.04056,8.80786,-0.843995
2.09871,8.8126,-0.845742
2.13856,8.74155,-0.839918
4.19401,8.57949,-0.893594
4.29082,8.64274,-0.9033
2.73286,-5.6091,-0.570766
2.76049,-5.5739,-0.642196
2.72493,-5.58805,-0.64187
2.69704,-5.61811,-0.643501
2.17883,7.16571,-0.874876
2.24867,7.23562,-0.885524
2.30113,7.24724,-0.888792
4.29355,-1.04821,-0.553767
4.28896,-1.07502,-0.554032
2.63091,-3.68853,-0.568638
2.60937,-3.70622,-0.568903
4.29025,-1.05019,-0.609017
4.27989,-1.07553,-0.608437
2.64421,-3.7119,-0.629614
4.27703,-1.01641,-0.659166
4.26496,-1.04123,-0.658226
4.26328,-1.06858,-0.659009
2.65889,-3.72777,-0.68817
2.65359,-3.76905,-0.693031
4.4296,-1.02763,-0.738398
4.26307,-1.01664,-0.710261
4.25101,-1.04138,-0.70925
4.23881,-1.066,-0.708239
2.65168,-3.67582,-0.735871
2.60906,-3.66393,-0.729974
2.58823,-3.68229,-0.730479
2.58076,-3.71996,-0.735029
4.26339,-1.01473,-0.762893
4.24275,-1.03737,-0.760193
4.23917,-1.0641,-0.760733
4.31341,-1.1412,-0.832878
1.24677,-2.14398,-0.567305
1.24472,-2.17097,-0.572776
1.22802,-2.17265,-0.571111
1.23084,-2.11394,-0.587831
1.23857,-2.15758,-0.598525
1.22102,-2.15755,-0.596287
1.32591,-2.24987,-0.662748
1.25188,-2.15447,-0.630508
1.24536,-2.17384,-0.634148
1.23057,-2.17892,-0.633368
1.3121,-2.22296,-0.685918
1.2476,-2.14361,-0.65747
1.23443,-2.15122,-0.65747
1.22073,-2.15792,-0.657199
1.21262,-2.17462,-0.660179
2.18157,0.837728,-0.645644
1.99817,0.75316,-0.586457
2.01265,0.744553,-0.589558
2.00546,0.727927,-0.585894
1.26432,-2.17673,-0.698629
1.23949,-2.16446,-0.691865
1.22854,-2.17621,-0.693274
1.96757,0.757286,-0.603951
1.98202,0.748915,-0.607169
1.98837,0.737404,-0.607754
1.99106,0.724536,-0.607169
1.22788,-2.14067,-0.713946
1.21801,-2.15399,-0.715994
1.96125,0.753,-0.627648
1.96762,0.741625,-0.628255
1.97392,0.7302,-0.628861
1.98105,0.719052,-0.629771
