x,y,z
14.149,13.9751,-0.678578
14.069,13.5591,-0.666069
13.8487,13.1838,-0.651007
14.1062,13.265,-0.659742
13.7011,12.7266,-0.635874
13.6751,12.547,-0.630806
13.4135,12.1562,-0.614378
13.9293,12.4689,-0.635694
13.9764,12.3574,-0.634292
14.0136,12.2379,-0.632459
13.8576,11.9526,-0.621496
13.9504,11.8842,-0.62243
14.0109,11.788,-0.621855
13.7509,11.4259,-0.606326
13.8292,11.3483,-0.606722
13.859,11.2312,-0.604889
13.9776,11.1859,-0.607189
14.0209,11.0801,-0.606039
14.3691,11.2127,-0.618836
14.2619,10.9889,-0.610856
13.9425,10.6071,-0.593386
13.6253,10.2345,-0.576204
13.716,10.1716,-0.577462
13.8088,10.1096,-0.578828
13.9289,10.0669,-0.581416
13.5071,9.63646,-0.560064
13.5644,9.55225,-0.559992
13.3396,9.27207,-0.547591
12.8523,8.81693,-0.523866
12.8532,8.70205,-0.521566
14.0229,9.24498,-0.567397
13.6881,8.90428,-0.55061
13.2421,8.49897,-0.529222
13.2045,8.36089,-0.525412
13.9,8.56411,-0.550502
13.936,8.4688,-0.549819
13.5788,8.13809,-0.532673
13.5352,7.88782,-0.526742
13.3503,7.6707,-0.517072
13.4179,7.60046,-0.517935
13.7882,7.36921,-0.525592
13.6972,6.99957,-0.516533
13.7069,6.79368,-0.513514
13.7537,6.50435,-0.510494
13.9832,6.19765,-0.513406
14.2085,5.58056,-0.512328
14.3694,5.44117,-0.515922
14.4437,5.36822,-0.517504
15.1223,2.81492,-0.516533
15.1226,2.71908,-0.515922
15.1498,2.62811,-0.516318
15.6851,2.62192,-0.535261
15.8361,2.54737,-0.540186
16.0104,2.47473,-0.545973
16.0164,2.37513,-0.54565
16.0247,2.27597,-0.545434
15.975,2.16899,-0.543133
15.9959,2.07196,-0.543421
15.9925,1.97181,-0.542846
15.9547,1.86784,-0.541048
15.942,1.76727,-0.540186
15.9456,1.66869,-0.539934
