x,y,z
14.8096,9.37716,-0.593745
14.8134,9.25276,-0.591481
14.8121,9.12604,-0.589036
14.8661,9.03395,-0.588964
14.7644,8.84855,-0.582386
14.7788,8.73441,-0.580733
14.7958,8.62243,-0.579223
14.8181,8.51406,-0.577965
14.844,8.4082,-0.576887
14.8866,8.31209,-0.576527
14.9294,8.21625,-0.576204
14.9313,8.09829,-0.574227
14.9013,7.96412,-0.570991
14.9526,7.87394,-0.571099
15.0006,7.78204,-0.571099
15.041,7.68622,-0.570812
15.1084,7.60411,-0.571638
15.153,7.51038,-0.571567
15.1762,3.40728,-0.522716
15.2241,3.32005,-0.523722
17.5139,2.3779,-0.598993
18.1565,2.35176,-0.621783
18.1319,2.23554,-0.620381
18.5026,2.16607,-0.633322
18.597,2.06153,-0.636269
19.2116,2.0104,-0.658053
16.1124,0.197073,-0.542846
16.0878,-2.99601,-0.551868
16.6132,-11.1017,-0.681957
16.5224,-11.1883,-0.680986
16.4435,-11.2826,-0.680555
16.3609,-11.3742,-0.67998
16.2769,-11.4646,-0.679369
16.1883,-11.5515,-0.678578
16.0284,-11.7369,-0.677823
15.9272,-11.8136,-0.676529
15.8656,-11.9195,-0.677032
15.7596,-11.9918,-0.675558
15.6493,-12.0602,-0.673905
15.5419,-12.1302,-0.672395
15.4146,-12.1838,-0.669987
15.317,-12.26,-0.668944
15.25,-12.3607,-0.66934
15.1793,-12.4585,-0.669591
15.1102,-12.5578,-0.669951
15.0199,-12.6393,-0.66934
14.9253,-12.717,-0.668549
14.8341,-12.7972,-0.667938
13.0814,-11.4259,-0.587994
12.9572,-11.4582,-0.585406
14.4807,-12.9648,-0.662366
14.3838,-13.0379,-0.661539
14.2756,-13.1003,-0.660174
14.1722,-13.1665,-0.659059
14.0657,-13.2293,-0.657801
13.956,-13.2885,-0.656399
13.8519,-13.3523,-0.655285
13.7676,-13.435,-0.655177
13.6835,-13.5178,-0.655105
13.5918,-13.593,-0.654674
13.4934,-13.6612,-0.653919
13.4023,-13.7366,-0.65356
13.3039,-13.8042,-0.652841
13.1997,-13.8653,-0.651834
13.1116,-13.9431,-0.65169
13.0088,-14.005,-0.650792
12.8794,-14.0374,-0.648491
12.7729,-14.094,-0.647413
12.6782,-14.1632,-0.646981
12.5857,-14.2347,-0.646694
12.4916,-14.3041,-0.646334
12.3912,-14.3661,-0.645651
12.2957,-14.4335,-0.645256
12.1895,-14.488,-0.644285
12.0506,-14.5026,-0.641482
11.929,-14.5369,-0.639648
11.805,-14.5671,-0.637671
11.6848,-14.601,-0.63591
11.5448,-14.6089,-0.632998
11.3965,-14.6046,-0.629583
11.2177,-14.5587,-0.624335
11.0888,-14.5756,-0.621999
10.9385,-14.5626,-0.618368
10.8097,-14.5765,-0.615996
10.6775,-14.5845,-0.613408
10.3886,-14.5615,-0.60665
10.2634,-14.5743,-0.604421
10.1339,-14.5795,-0.601905
10.0013,-14.5788,-0.599173
9.84775,-14.5456,-0.595075
9.71668,-14.5434,-0.592379
9.60086,-14.5627,-0.590654
9.46773,-14.5543,-0.587778
9.3383,-14.5499,-0.585118
9.2125,-14.5495,-0.582674
9.07858,-14.5346,-0.579654
8.95883,-14.5406,-0.57757
8.82844,-14.5279,-0.57473
8.70831,-14.5303,-0.572573
8.59001,-14.5345,-0.570524
8.46846,-14.5316,-0.568224
8.34728,-14.5279,-0.565923
8.22449,-14.5197,-0.563479
8.10211,-14.5105,-0.561034
7.98498,-14.5092,-0.55895
7.87484,-14.5193,-0.557368
7.7597,-14.5188,-0.555391
7.64718,-14.522,-0.553594
7.52204,-14.4994,-0.55079
7.41565,-14.5115,-0.549424
7.31749,-14.5389,-0.548705
15.9262,10.7745,-0.893395
15.9779,10.6671,-0.892574
16.0289,10.5596,-0.891752
16.0565,10.4371,-0.889626
16.0665,10.3038,-0.886533
16.1201,10.1992,-0.886001
14.742,9.20094,-0.803846
14.7709,9.09355,-0.802299
13.0868,2.84884,-0.61107
13.2076,2.79038,-0.616193
13.9153,2.85088,-0.650311
13.7307,2.72536,-0.640356
13.7737,2.64615,-0.641661
13.8162,2.56652,-0.642966
13.9034,2.49458,-0.646494
15.6566,2.12004,-0.727489
16.2201,2.09511,-0.754359
13.1213,-0.247014,-0.598022
12.27,-3.81005,-0.584684
12.0921,-8.74765,-0.685155
12.0286,-8.81459,-0.684575
12.968,-9.62577,-0.744452
12.8952,-9.69495,-0.74363
12.814,-9.75756,-0.742326
12.738,-9.8238,-0.741359
12.6665,-9.89317,-0.740683
12.5961,-9.96327,-0.740103
12.5192,-10.0279,-0.739136
12.4295,-10.0819,-0.737396
12.3419,-10.137,-0.735802
12.2565,-10.1934,-0.734352
12.1753,-10.253,-0.733192
12.094,-10.3119,-0.732032
12.01,-10.3683,-0.730727
11.9251,-10.4234,-0.729374
11.8423,-10.4798,-0.728166
11.7591,-10.5356,-0.726958
11.6883,-10.6022,-0.726571
11.6128,-10.6643,-0.725895
11.5296,-10.719,-0.724735
11.4207,-10.7492,-0.721883
11.3465,-10.8115,-0.721352
11.2757,-10.8767,-0.721062
11.198,-10.9352,-0.720337
11.1179,-10.9911,-0.719467
11.0397,-11.0485,-0.718742
10.9689,-11.1132,-0.718549
10.8935,-11.1732,-0.718066
10.8185,-11.2333,-0.717631
10.7452,-11.2951,-0.717341
10.673,-11.3579,-0.717147
10.5915,-11.4108,-0.716326
10.5031,-11.4557,-0.715021
10.4286,-11.5155,-0.714731
10.3671,-11.5897,-0.715408
8.36645,-9.46974,-0.574438
10.2319,-11.725,-0.715988
10.1389,-11.7634,-0.714441
10.0568,-11.814,-0.713716
9.95716,-11.8433,-0.711686
9.87091,-11.8881,-0.710672
9.78954,-11.9384,-0.710043
9.71233,-11.9936,-0.709753
9.63981,-12.0545,-0.70985
9.56876,-12.1173,-0.710092
9.49607,-12.1782,-0.710237
9.42178,-12.237,-0.710285
9.34228,-12.289,-0.709947
9.25891,-12.3357,-0.709318
9.17115,-12.3763,-0.708352
8.8715,-12.1268,-0.690036
8.73493,-12.0952,-0.684913
8.66751,-12.1583,-0.685493
8.86178,-12.5935,-0.70811
8.79517,-12.6632,-0.709028
8.72126,-12.7227,-0.709367
8.6212,-12.7438,-0.707482
8.5434,-12.7972,-0.70753
8.46966,-12.8569,-0.707965
8.40041,-12.9237,-0.708835
8.33174,-12.9918,-0.709802
8.24118,-13.0258,-0.708835
8.15158,-13.0609,-0.707965
8.06396,-13.0988,-0.707289
7.98032,-13.1429,-0.706999
7.8985,-13.1899,-0.706902
7.8159,-13.2355,-0.706757
7.73102,-13.2772,-0.706419
6.27534,-12.6728,-0.647267
6.21454,-12.7461,-0.649152
11.8329,10.33,-0.909822
11.8704,10.235,-0.907776
11.9086,10.1413,-0.90585
11.9569,10.0564,-0.904767
12.0091,9.97523,-0.904045
12.0709,9.90198,-0.904105
12.1345,9.83025,-0.904346
12.1884,9.75062,-0.903864
8.86949,3.41931,-0.535939
8.8791,3.36059,-0.535217
12.201,-3.78583,-0.73302
12.1861,-3.86334,-0.733562
9.71942,-4.38225,-0.605624
10.735,-8.48786,-0.787902
10.6593,-8.53485,-0.786097
10.3447,-8.81702,-0.782306
10.2813,-8.8725,-0.781583
10.2064,-8.91768,-0.779959
10.1328,-8.9636,-0.778454
10.059,-9.00896,-0.77695
9.99095,-9.05911,-0.775927
9.92562,-9.11147,-0.775144
9.85856,-9.16201,-0.774242
9.78907,-9.21001,-0.773159
9.71937,-9.25751,-0.772075
9.64945,-9.3045,-0.770992
9.5786,-9.35029,-0.769849
9.51111,-9.39906,-0.769006
9.45326,-9.45724,-0.769006
9.39085,-9.51081,-0.768645
9.31977,-9.55539,-0.767562
9.25542,-9.60664,-0.767081
9.18391,-9.65024,-0.765997
9.10744,-9.68822,-0.764493
9.02201,-9.71613,-0.762206
8.95075,-9.75879,-0.761183
8.88199,-9.80392,-0.760401
8.81768,-9.85377,-0.76004
8.37563,-9.47612,-0.725318
