x,y,z
10.8327,10.8318,-0.514269
13.1052,12.9442,-0.625809
13.2667,12.7859,-0.625989
13.84,13.1756,-0.650576
11.3134,10.5087,-0.518654
12.5522,11.3757,-0.572573
11.4512,10.0003,-0.510099
11.6395,9.79297,-0.510386
11.6978,9.72009,-0.510315
12.5027,10.2599,-0.545002
12.0833,9.79224,-0.52268
11.959,9.57056,-0.514197
12.2167,9.65438,-0.523327
12.189,9.51161,-0.519373
12.2321,9.42505,-0.51869
12.4774,9.49261,-0.527173
12.6025,9.46629,-0.530193
12.7013,9.41914,-0.532026
14.6377,10.7165,-0.61578
14.6083,10.1538,-0.603163
14.0514,9.63946,-0.576168
14.3324,9.44905,-0.580733
14.1285,9.06788,-0.567109
14.9035,4.52027,-0.523435
14.6119,4.33411,-0.511465
14.7554,3.98542,-0.513011
19.0335,5.01572,-0.671245
18.5947,4.05501,-0.647808
18.5156,3.91891,-0.643998
18.4737,3.79177,-0.641589
17.4711,1.50376,-0.593997
17.4262,1.39223,-0.592056
17.263,1.27265,-0.585873
17.2365,1.16441,-0.584651
17.2513,1.05912,-0.584939
17.2555,0.953134,-0.584867
17.26,0.847189,-0.584831
17.357,0.638549,-0.587994
17.3806,0.532648,-0.588713
17.4025,0.426457,-0.589396
17.4128,0.319816,-0.589683
17.4264,0.213113,-0.590115
17.4434,0.10628,-0.59069
17.4547,-0.000753476,-0.591085
17.4634,-0.107909,-0.591409
17.4844,-0.215332,-0.5922
17.5057,-0.323034,-0.593026
17.5114,-0.430638,-0.593314
17.5034,-0.537924,-0.593134
17.4838,-0.644723,-0.592559
17.4536,-0.750873,-0.591624
17.4197,-0.856528,-0.590582
17.3852,-0.961795,-0.58954
17.346,-1.06643,-0.588353
17.2873,-1.16933,-0.586484
17.2469,-1.27295,-0.585298
17.2049,-1.37604,-0.584076
17.1693,-1.47927,-0.583105
17.1638,-1.58496,-0.583249
17.3845,-1.71298,-0.591589
17.6957,-1.85336,-0.603235
14.5979,-5.52905,-0.524729
5.1765,13.4033,-0.658237
4.5569,10.6179,-0.5221
6.37577,13.0497,-0.665776
6.86407,11.7662,-0.622137
7.40143,12.5105,-0.666356
7.49501,12.4931,-0.667951
7.54038,12.3957,-0.665051
7.6011,12.3246,-0.66365
7.05234,11.2791,-0.606672
7.16633,11.3065,-0.610732
7.56466,11.4628,-0.62755
7.86637,11.7624,-0.647702
7.97425,11.7669,-0.650795
7.81225,11.3768,-0.630787
7.72277,11.0999,-0.617304
7.80224,11.0686,-0.618271
7.86943,11.0197,-0.618222
8.00938,10.9296,-0.618657
8.09415,10.9043,-0.620107
8.1465,10.8353,-0.618947
8.04886,10.3048,-0.595702
8.1392,10.2897,-0.597829
8.53696,9.8884,-0.595122
8.97812,9.42216,-0.592754
11.5849,4.05965,-0.556992
11.552,3.96869,-0.554044
11.5524,3.88976,-0.552836
12.6482,3.57825,-0.599037
12.6853,3.50483,-0.59981
12.6545,3.41288,-0.5972
12.7022,3.34229,-0.598553
12.9179,3.31444,-0.608315
12.9865,3.24724,-0.610732
13.0178,3.17033,-0.611312
13.0866,3.10215,-0.613776
13.0587,3.01102,-0.611457
13.0944,2.93477,-0.612327
13.1473,2.86202,-0.614066
14.6212,1.25312,-0.673073
14.6615,1.166,-0.674668
14.7291,1.08048,-0.677616
14.7325,0.989881,-0.677471
14.7263,0.898734,-0.676891
14.9789,0.82195,-0.688876
15.0256,0.73207,-0.690906
13.0519,0.555505,-0.595122
12.4454,-4.20202,-0.598602
7.47195,-9.46246,-0.546409
7.45121,-9.55618,-0.549357
2.70523,9.53987,-0.560672
3.29071,11.3387,-0.674648
3.35397,11.2973,-0.673324
6.36207,8.14884,-0.586127
6.14696,7.77453,-0.560371
6.21265,7.75926,-0.562116
11.4372,1.33707,-0.657076
11.4373,1.26599,-0.656595
11.4548,1.19682,-0.657197
10.7854,1.06005,-0.616216
11.268,0.96801,-0.64468
11.4429,0.912334,-0.65491
11.4174,0.839835,-0.653044
11.4273,0.770099,-0.653345
11.4478,0.700944,-0.654308
11.5944,0.638533,-0.662913
10.8611,-0.535791,-0.618442
10.8725,-0.603253,-0.619345
9.0969,-2.82257,-0.537082
9.07941,-2.87833,-0.537082
6.98273,-9.18148,-0.65828
5.05758,7.66311,-0.632094
5.14176,6.92618,-0.591591
5.20274,6.91921,-0.593845
9.65226,2.92332,-0.697975
9.65471,2.85951,-0.696811
9.65866,2.79633,-0.695793
9.87845,1.33719,-0.689467
9.94581,1.28423,-0.69383
10.0317,1.23279,-0.699575
10.1837,1.18811,-0.710191
10.2731,1.1347,-0.716226
8.0962,0.145242,-0.553052
9.07713,-2.81892,-0.655654
4.70331,-7.43488,-0.604098
2.4084,8.29353,-0.693752
2.46037,8.28242,-0.694089
8.35299,3.10138,-0.716954
8.3597,3.04563,-0.715857
8.36978,2.99126,-0.715098
8.36917,2.93326,-0.713411
8.37476,2.87764,-0.712314
8.38768,2.76747,-0.710373
8.39502,2.71289,-0.709529
8.40296,2.65863,-0.70877
8.37241,2.0394,-0.692148
8.44585,2.00247,-0.697464
8.46089,1.95128,-0.697717
8.49798,1.90499,-0.699911
8.57085,1.86616,-0.705226
8.65233,1.82837,-0.711301
8.73465,1.78984,-0.717461
8.79238,1.74553,-0.72151
8.09078,0.14599,-0.647684
8.07458,0.0961419,-0.646249
2.70343,5.36153,-0.54786
2.72948,5.33155,-0.546404
2.76765,5.3253,-0.547568
2.94642,5.42302,-0.564166
2.96379,5.37607,-0.560963
7.31058,2.50968,-0.716068
7.373,2.48065,-0.720921
7.3947,2.43755,-0.7216
7.40384,2.39029,-0.721018
7.42691,2.34752,-0.721891
7.4773,2.31309,-0.72558
7.51136,2.27322,-0.727618
7.5786,2.24292,-0.733053
7.65341,2.21408,-0.739265
7.72719,2.18414,-0.74538
7.80664,2.15497,-0.752078
7.86584,2.11947,-0.756737
7.93549,2.0861,-0.762463
8.02526,2.05715,-0.770228
8.17659,1.98936,-0.782943
2.72029,5.31814,-0.615241
2.76249,5.31987,-0.617523
2.94343,5.42188,-0.636653
2.96657,5.38543,-0.634371
6.36618,3.00819,-0.731977
6.38001,2.96697,-0.731434
6.42138,2.8909,-0.732086
6.44627,2.85467,-0.732955
6.46731,2.81665,-0.73339
6.49909,2.78317,-0.735129
6.52063,2.74517,-0.735673
6.54286,2.70739,-0.736325
6.57592,2.67393,-0.738281
6.6199,2.6446,-0.741542
6.6832,2.62244,-0.747086
6.73349,2.59461,-0.751107
6.78182,2.56555,-0.754911
6.83937,2.53946,-0.759803
6.97674,2.49347,-0.772194
7.02849,2.46344,-0.776433
7.08954,2.43609,-0.781759
7.14393,2.40587,-0.786324
5.56834,0.477587,-0.573176
4.98911,-2.10452,-0.554155
1.93068,-6.51659,-0.705239
1.87821,-6.48535,-0.700347
2.66818,5.29157,-0.684296
2.70693,5.28748,-0.68599
2.92229,5.45818,-0.716604
2.9183,5.37123,-0.707045
2.96126,5.37148,-0.709586
5.94411,2.89617,-0.767909
6.00473,2.88025,-0.773718
6.05999,2.86116,-0.7788
6.10983,2.83899,-0.783156
6.15061,2.81218,-0.786302
6.19762,2.78783,-0.790295
6.25818,2.76904,-0.796103
6.31237,2.74683,-0.801064
6.36469,2.72328,-0.805783
6.41696,2.6992,-0.810502
6.47927,2.67874,-0.816553
5.56146,0.509347,-0.642671
5.55261,0.474196,-0.641219
5.55542,0.440117,-0.641219
5.00682,-2.07809,-0.622706
4.96562,-2.0968,-0.618954
4.9481,-2.12528,-0.618349
2.56065,5.1636,-0.73381
2.60923,5.18142,-0.738856
4.80119,3.55951,-0.762357
4.81094,3.5212,-0.760365
4.91707,3.41678,-0.763817
4.93876,3.3871,-0.76395
4.96438,3.36007,-0.764747
5.29701,3.17364,-0.788912
5.33175,3.15015,-0.791302
5.37667,3.13234,-0.795285
5.42157,3.1141,-0.799268
5.463,3.09347,-0.802721
5.49659,3.0681,-0.804978
5.53442,3.04483,-0.807899
5.59744,3.0349,-0.81467
5.64481,3.01591,-0.819052
5.53702,0.510118,-0.706591
5.54004,0.476134,-0.706591
5.54286,0.442132,-0.706591
4.96745,-2.05856,-0.682028
4.94377,-2.08438,-0.680434
3.847,4.0848,-0.784089
3.85561,4.04393,-0.780608
4.18107,3.7377,-0.783654
4.2143,3.72115,-0.785684
4.23258,3.69131,-0.784814
4.25141,3.66205,-0.784089
4.2738,3.63589,-0.784089
4.30966,3.62106,-0.7867
4.33636,3.59834,-0.78757
4.37213,3.58295,-0.790181
4.38942,3.55232,-0.789311
4.40573,3.521,-0.788295
4.49776,3.50499,-0.797433
4.53094,3.48638,-0.799609
4.69833,3.39093,-0.810923
4.73194,3.37123,-0.813243
4.77681,3.35921,-0.817595
4.93764,3.29425,-0.831664
4.97676,3.27641,-0.835
5.01336,3.25659,-0.837901
5.53161,0.506606,-0.775821
5.53461,0.472655,-0.775821
5.53543,0.43853,-0.775531
