x,y,z
8.93168,13.366,-0.54148
9.83679,13.6081,-0.567217
10.9626,14.592,-0.619734
11.0762,14.5563,-0.621172
11.2275,14.5688,-0.624839
11.5054,14.7415,-0.635874
11.6093,14.6879,-0.636665
11.6474,14.5516,-0.633681
11.7094,14.4465,-0.632136
11.7769,14.3489,-0.630949
12.4051,14.9265,-0.66136
12.9508,14.465,-0.661611
11.049,11.8931,-0.547159
12.6726,13.4739,-0.628577
13.7081,14.3968,-0.67829
13.7102,14.2232,-0.673833
13.2619,13.5902,-0.646262
13.2983,13.2971,-0.639684
13.3598,13.1956,-0.638678
13.4391,13.112,-0.638606
13.4459,12.9586,-0.634939
12.6855,12.0765,-0.593242
13.2646,12.4736,-0.618189
13.1937,12.2552,-0.610963
13.0264,11.9518,-0.599137
12.1175,10.9818,-0.551473
13.0998,11.7264,-0.59565
13.1645,11.4964,-0.591912
13.2393,11.4193,-0.592128
13.0596,11.1253,-0.580337
13.198,11.1041,-0.583644
12.5487,10.4271,-0.550107
13.3703,10.9718,-0.58537
12.8543,10.417,-0.558374
12.854,10.0305,-0.549711
12.867,9.91422,-0.547519
13.2983,7.64083,-0.514916
13.4379,7.61179,-0.518762
13.4656,7.41066,-0.516102
13.5345,7.34076,-0.517072
13.6536,7.18995,-0.518295
13.6859,7.10005,-0.517827
14.1773,7.13553,-0.534147
14.2235,7.04974,-0.534255
14.2773,6.96759,-0.534686
14.3819,6.90972,-0.537166
14.4241,6.82134,-0.537166
14.6079,6.79891,-0.54281
14.8029,6.77947,-0.548885
14.8087,6.67251,-0.547483
14.9087,6.60784,-0.549819
14.9142,6.50106,-0.548453
14.9823,6.42163,-0.549568
15.0278,6.3323,-0.549819
14.4662,5.99142,-0.526454
15.7783,6.42164,-0.575988
15.8443,6.33547,-0.57703
15.6261,6.1373,-0.567109
15.67,6.04383,-0.567361
15.8619,6.00631,-0.573328
15.8339,5.88484,-0.570848
15.9326,5.81052,-0.573256
16.0009,5.72443,-0.574514
16.3459,5.73499,-0.58634
16.5538,5.69406,-0.592919
16.7446,5.64506,-0.59885
17.1063,5.65034,-0.611251
17.2329,5.57511,-0.614738
17.4974,5.54228,-0.623437
17.8508,5.53394,-0.635479
18.1073,5.49189,-0.643854
18.2144,5.40256,-0.646622
18.1982,5.2765,-0.644789
18.2043,5.15739,-0.643818
18.1875,5.03227,-0.642021
18.1138,4.89244,-0.638139
18.0555,4.75803,-0.634868
18.0321,4.63372,-0.632926
17.9885,4.50503,-0.630266
17.9828,4.38652,-0.629044
17.9773,4.26848,-0.627858
17.9642,4.14909,-0.62642
17.9278,4.025,-0.624156
17.8946,3.90236,-0.622035
17.8674,3.78173,-0.620166
17.8736,3.66861,-0.619555
17.8869,3.55711,-0.619231
17.9035,3.44635,-0.619051
17.9214,3.33588,-0.618943
17.9297,3.22374,-0.618512
17.9305,3.11041,-0.617829
17.9019,2.99243,-0.616104
17.8765,2.87555,-0.614522
18.3343,2.83388,-0.630554
18.9188,2.80546,-0.651187
5.47206,-14.1875,-0.510207
5.38632,-14.2245,-0.510351
5.15167,13.339,-0.654902
5.24548,13.3378,-0.656497
5.33502,13.3248,-0.657512
7.67992,10.6159,-0.597007
9.58131,10.3056,-0.643884
10.9938,8.35748,-0.631222
10.9584,6.11333,-0.570186
13.6325,5.44533,-0.673315
13.674,5.36486,-0.67375
13.6983,5.27763,-0.673315
13.7043,5.18358,-0.671962
13.7068,5.08861,-0.670464
13.6936,4.98834,-0.668192
13.5239,4.36974,-0.650698
13.9691,2.86191,-0.652969
14.0433,2.78742,-0.655772
14.528,2.79113,-0.678824
15.0074,2.78789,-0.701586
8.77305,-8.46302,-0.552836
8.70381,-8.49994,-0.551676
6.54703,-11.0872,-0.586037
6.44671,-11.0719,-0.582944
6.38909,-11.1294,-0.583959
3.58998,14.319,-0.852834
4.08886,10.403,-0.636736
4.12417,9.7808,-0.602796
4.19001,9.76908,-0.603699
4.23511,9.70933,-0.601472
4.61312,10.4013,-0.648832
4.64075,10.2927,-0.643536
7.31391,6.79154,-0.564583
8.42434,7.72686,-0.652021
8.95606,7.34696,-0.661228
7.95736,5.97511,-0.562778
7.98184,5.91726,-0.561875
8.71653,6.2976,-0.611161
8.58013,5.96181,-0.592747
10.8485,5.54153,-0.697275
8.83779,-5.15321,-0.579628
8.7957,-5.20124,-0.578906
4.92587,-7.99773,-0.529139
4.86893,-8.01501,-0.528236
4.00941,8.60343,-0.654709
9.7313,2.75276,-0.700011
7.97618,-2.37025,-0.56934
8.79555,-5.13139,-0.705101
8.7742,-5.19136,-0.705974
5.9128,-6.3709,-0.596391
4.91188,-7.97952,-0.645837
4.85557,-7.99758,-0.644819
4.01498,6.88313,-0.637221
5.38166,6.15743,-0.65494
8.4813,2.74077,-0.717207
8.66802,2.74248,-0.73231
7.99498,-2.32168,-0.667427
7.98441,-2.37183,-0.667764
7.94301,-2.41267,-0.665402
5.66843,-4.31603,-0.565757
5.645,-4.35317,-0.566094
5.94691,-6.32816,-0.697801
5.89171,-6.34701,-0.695777
5.8715,-6.4036,-0.698139
3.28822,8.50847,-0.851857
3.33709,8.4798,-0.850984
3.37944,8.43514,-0.84846
3.42286,8.39397,-0.846325
3.45943,8.33696,-0.842539
3.50201,8.2954,-0.840404
5.39921,3.1863,-0.573678
5.42382,3.15612,-0.57426
7.30649,2.76162,-0.724027
7.38488,2.73959,-0.730433
7.49507,2.72828,-0.740139
7.63539,2.72644,-0.752951
5.64469,-4.30068,-0.654336
5.61505,-4.3328,-0.653948
4.25811,5.38382,-0.71263
4.32824,5.33656,-0.713391
4.36595,5.31605,-0.71426
5.43001,3.16214,-0.649153
6.46657,2.72242,-0.72926
6.59246,2.72791,-0.742194
6.81746,2.7235,-0.764803
6.92658,2.71793,-0.775672
7.04145,2.71326,-0.787193
5.46725,0.334008,-0.561002
5.46126,0.30002,-0.560133
5.65346,-4.30463,-0.739042
5.61986,-4.33378,-0.738064
5.6896,2.81544,-0.735722
6.11385,2.70515,-0.776864
6.19314,2.69493,-0.785213
5.45953,0.331507,-0.628635
5.47038,0.29849,-0.629724
4.77975,3.49837,-0.755187
6.23533,2.67152,-0.870436
5.45293,0.367684,-0.693845
5.46597,0.334885,-0.695305
5.46495,0.301177,-0.694907
2.33242,5.08274,-0.781333
4.64595,2.78016,-0.755225
4.6723,2.75714,-0.75682
4.70366,2.73688,-0.759286
4.73925,2.7188,-0.762477
4.76617,2.69552,-0.764217
4.88646,2.68497,-0.778867
5.10669,2.68485,-0.807296
5.44365,0.364078,-0.761316
5.43294,0.329887,-0.759431
5.44376,0.297032,-0.760736
5.44943,0.263816,-0.761316
4.97934,2.66042,-0.857492
5.17699,2.64469,-0.884144
3.56698,-1.87919,-0.601315
3.54493,-1.89545,-0.599433
4.3021,2.68204,-0.827698
4.36046,2.68142,-0.836122
4.41559,2.67813,-0.843873
3.55855,-1.85066,-0.64674
3.54277,-1.87016,-0.645898
3.54948,-1.90163,-0.649436
4.15965,2.66698,-0.865136
4.21335,2.66507,-0.873236
3.53117,-1.86189,-0.691432
3.53529,-1.89188,-0.694672
3.63915,-1.86427,-0.75998
3.55972,-1.85126,-0.745017
3.54395,-1.87078,-0.744058
3.54192,-1.89758,-0.746168
3.54746,-1.92865,-0.750005
3.60063,-1.84399,-0.799032
3.55102,-1.84617,-0.790102
3.53443,-1.86518,-0.788884
3.51256,-1.88129,-0.786449
3.50784,-1.90654,-0.788073
2.4949,1.29247,-0.61195
2.48456,1.26785,-0.607204
2.49664,1.25476,-0.608334
2.47423,1.28084,-0.64223
2.46387,1.25636,-0.637235
2.48976,1.25038,-0.64223
2.45302,1.27133,-0.669153
2.45818,1.25493,-0.668407
2.47276,1.2433,-0.670396
2.51593,1.24572,-0.680592
2.43958,1.28085,-0.701487
2.44139,1.26275,-0.699667
2.44996,1.24819,-0.699927
2.4567,1.2327,-0.699667
2.46942,1.22017,-0.701227
2.444,1.2852,-0.736583
2.43816,1.26309,-0.732248
2.44415,1.24723,-0.731707
2.45176,1.23221,-0.731707
2.45927,1.21715,-0.731707
2.63891,1.28592,-0.785623
2.41672,1.2683,-0.760916
2.42275,1.25257,-0.760352
2.43039,1.23768,-0.760352
2.44051,1.22403,-0.761198
2.4583,1.21414,-0.76458
2.48699,1.32678,-0.821307
2.44109,1.26407,-0.799952
2.44624,1.24777,-0.799074
2.45129,1.23144,-0.798197
2.45965,1.2168,-0.798489
2.50318,1.21927,-0.810776
2.47543,1.20377,-0.835151
0.998039,-1.42028,-0.574283
1.01239,-1.45968,-0.588665
1.04424,-1.44927,-0.614192
0.991762,-1.39448,-0.586608
1.00748,-1.4351,-0.602124
0.993304,-1.43354,-0.598676
0.984489,-1.43961,-0.598676
1.04978,-1.4551,-0.638682
1.01535,-1.42571,-0.622007
1.00551,-1.43039,-0.621297
1.00151,-1.44344,-0.62449
0.989464,-1.44493,-0.622362
1.07984,-1.49917,-0.680964
1.01932,-1.4337,-0.646332
1.01157,-1.44145,-0.647061
0.998464,-1.44151,-0.644144
0.99223,-1.45145,-0.645967
0.760648,-2.22197,-0.877093
