x,y,z
10.2344,11.2911,-0.511393
12.4815,13.1085,-0.614306
12.898,13.3807,-0.63174
10.8434,11.112,-0.521709
11.7796,9.66651,-0.511357
12.1757,9.86711,-0.526958
12.3593,9.89088,-0.532637
11.9658,9.4561,-0.511824
12.4537,9.71818,-0.531451
12.7749,9.71891,-0.540617
13.1139,9.8504,-0.553198
13.5893,9.69508,-0.563694
12.6361,8.89861,-0.519157
12.7168,8.83916,-0.520308
13.2027,8.70428,-0.532062
13.2559,8.62311,-0.532062
12.8515,8.13743,-0.510386
13.0542,8.04306,-0.514772
13.373,7.90361,-0.521997
14.5834,5.31852,-0.521602
18.4305,5.58992,-0.656004
18.4338,5.46763,-0.654854
18.3873,5.33132,-0.65187
18.2976,5.18381,-0.647305
18.0941,4.64964,-0.635227
18.0369,4.51717,-0.632064
18.0148,4.39433,-0.630231
17.9179,4.25439,-0.625665
17.8979,4.1338,-0.623976
17.844,4.00617,-0.621064
17.8116,3.88426,-0.618979
17.7667,3.76041,-0.616463
17.6974,3.63244,-0.613084
17.6409,3.50819,-0.610209
17.6062,3.38912,-0.60816
17.5392,3.26475,-0.60496
17.4969,3.14593,-0.602696
17.4864,3.03339,-0.601617
17.4583,2.9183,-0.599928
17.3911,2.79747,-0.596837
17.3427,2.68063,-0.594464
17.2768,2.56201,-0.591481
17.1942,2.44204,-0.587922
17.1604,2.3299,-0.586161
17.1099,2.21622,-0.583824
17.0597,2.10337,-0.581524
16.984,1.98832,-0.578324
16.9482,1.87878,-0.576599
16.9385,1.77257,-0.575844
16.772,1.65118,-0.569446
16.7629,1.5465,-0.568763
16.9384,1.45792,-0.574766
16.9679,1.35563,-0.575521
17.2261,1.26993,-0.584543
17.1925,1.0555,-0.582818
17.1887,0.949442,-0.582458
17.1862,0.843565,-0.582171
17.1751,0.737411,-0.581596
17.1713,0.631719,-0.581308
17.1818,0.526561,-0.58156
17.1957,0.421394,-0.581955
17.184,0.315619,-0.581452
17.1756,0.210052,-0.581092
17.1736,0.104642,-0.580984
17.1749,-0.000735162,-0.58102
17.1706,-0.106094,-0.580877
17.1556,-0.211276,-0.580373
17.134,-0.316167,-0.579654
17.1038,-0.420605,-0.578648
17.0689,-0.524561,-0.577498
17.0284,-0.62792,-0.576168
16.9903,-0.730932,-0.574946
16.9535,-0.833597,-0.573795
16.9002,-0.934956,-0.57207
16.8463,-1.03569,-0.570344
16.8247,-1.13803,-0.569805
16.8263,-1.2419,-0.570129
17.0864,-1.36656,-0.579798
17.3544,-1.49523,-0.589791
16.8881,-3.79311,-0.585837
16.844,-3.89193,-0.585082
4.37464,13.5013,-0.649732
3.83223,10.6959,-0.512773
5.58521,13.2382,-0.658237
5.6616,13.1927,-0.657657
5.73965,13.1513,-0.657319
5.52049,12.4402,-0.621557
5.60164,12.417,-0.622137
5.84755,12.7528,-0.641854
5.93371,12.7339,-0.642772
6.50532,13.74,-0.69859
5.91238,12.1011,-0.614695
5.95412,11.9993,-0.611167
6.02673,11.9607,-0.61107
6.12411,11.9707,-0.613631
6.55648,12.6243,-0.651326
6.70525,12.5323,-0.650746
6.75057,12.433,-0.647557
6.29229,11.4211,-0.593962
6.37297,11.4015,-0.595026
6.17976,10.8981,-0.569219
6.24851,10.8635,-0.569412
