x,y,z
12.5727,10.7105,-0.557332
12.639,10.6338,-0.557368
12.6978,10.551,-0.55708
12.2898,9.8353,-0.529438
14.7216,11.058,-0.625522
13.8476,10.2692,-0.583357
14.7224,10.7785,-0.619555
16.1895,11.7006,-0.681741
16.2187,11.5709,-0.679872
15.2386,10.7312,-0.633645
14.3232,9.443,-0.580337
16.4316,10.6889,-0.668333
12.9023,8.2809,-0.5147
16.3404,10.3464,-0.658915
14.0514,8.77682,-0.559165
14.0982,8.68624,-0.558878
14.0949,8.44734,-0.554313
15.2193,8.99473,-0.599137
14.7475,8.35353,-0.572897
14.9442,8.34424,-0.5789
16.3732,9.01076,-0.635479
16.2911,8.83581,-0.629871
15.1649,8.10496,-0.581739
15.2073,8.00804,-0.581452
15.8827,7.87206,-0.600863
16.8177,8.07989,-0.634364
16.202,7.66211,-0.607908
14.7011,6.62407,-0.543241
14.9966,6.537,-0.551688
16.1424,6.91884,-0.594967
15.6401,6.25385,-0.569122
15.2224,5.87122,-0.550107
15.4479,5.74141,-0.556038
15.8263,5.5527,-0.566534
14.6922,4.853,-0.519804
19.3349,4.96848,-0.68131
19.3282,4.84052,-0.679944
19.2284,4.69034,-0.675163
19.1917,4.5568,-0.672755
19.1706,4.42771,-0.670957
19.1409,4.29731,-0.668873
18.9989,4.14316,-0.66269
19.0113,4.02382,-0.662223
18.9172,3.88278,-0.657873
18.8485,3.74831,-0.654494
18.8525,3.629,-0.653811
18.8764,3.51362,-0.653883
18.5533,3.33584,-0.641302
18.5931,3.22535,-0.642021
18.6549,3.11829,-0.643566
18.6619,3.00186,-0.643135
18.5071,2.86059,-0.636845
18.4878,2.74156,-0.635515
18.34,2.60474,-0.629548
18.518,2.51421,-0.635443
18.5381,2.40118,-0.635622
18.2003,2.24398,-0.622862
18.1939,2.12994,-0.622143
18.2195,2.01969,-0.62261
18.0606,1.88998,-0.616427
18.0868,1.78059,-0.616966
18.4308,1.70033,-0.629008
17.8086,1.5328,-0.606183
18.0687,1.44355,-0.615241
18.1011,1.33442,-0.616104
18.1728,1.22764,-0.618404
18.4812,1.1346,-0.62926
18.6216,1.02856,-0.634077
18.7902,0.922261,-0.639936
18.7965,0.806992,-0.639972
18.7692,0.690468,-0.638822
18.7361,0.574158,-0.637492
18.6763,0.457644,-0.635227
18.6288,0.342123,-0.63343
18.5706,0.22708,-0.631273
18.5497,0.112996,-0.630482
18.529,-0.000823789,-0.629727
18.4957,-0.114311,-0.628541
18.4647,-0.227427,-0.627463
18.4429,-0.34035,-0.626744
18.4205,-0.453016,-0.626025
18.4004,-0.565511,-0.625414
18.3477,-0.676598,-0.623652
18.2773,-0.786328,-0.62128
18.2392,-0.89684,-0.620094
18.1774,-1.00564,-0.618081
18.1171,-1.11385,-0.61614
18.072,-1.22243,-0.614774
18.0542,-1.33256,-0.614414
18.0367,-1.44259,-0.614091
18.1799,-1.56636,-0.619591
18.4754,-1.7061,-0.630626
18.935,-1.8658,-0.647628
15.1207,-1.95983,-0.51168
17.5144,-3.82107,-0.608052
17.5804,-3.94861,-0.611359
14.9923,-5.26147,-0.534758
5.22399,13.5263,-0.664616
4.5825,10.6776,-0.525242
6.39947,13.3047,-0.677374
6.45994,13.2221,-0.675055
7.09702,13.8728,-0.717002
7.19536,13.8547,-0.718404
6.73162,12.7694,-0.661475
7.38133,13.7962,-0.720095
7.59307,13.985,-0.732999
7.08889,12.8673,-0.673847
6.77448,12.1199,-0.634847
6.79798,11.9886,-0.629869
6.91175,12.0168,-0.633784
7.40203,12.6886,-0.673798
7.495,12.6687,-0.675248
7.57156,12.6208,-0.675151
7.6499,12.5758,-0.675248
7.86941,11.9247,-0.654323
8.09955,12.1112,-0.667999
8.25775,12.1853,-0.675248
8.35667,12.1698,-0.677326
7.90814,11.3664,-0.63301
7.96278,11.2964,-0.631754
8.07779,11.3116,-0.635572
8.34491,11.5353,-0.651906
8.24728,11.2543,-0.638133
8.27332,11.1457,-0.634654
8.44661,10.8142,-0.62697
8.21045,10.3798,-0.603386
8.20593,10.2443,-0.598118
8.26108,10.1844,-0.597539
8.29299,10.0965,-0.595219
8.40715,10.1084,-0.599182
8.47287,10.0612,-0.599472
8.65239,10.1473,-0.608267
8.71187,10.091,-0.608074
8.17944,9.3575,-0.564386
8.78541,9.92726,-0.604449
8.63689,9.63956,-0.589275
9.06627,9.99479,-0.615951
9.18026,9.75348,-0.611118
9.32467,9.78592,-0.617063
9.48023,9.82773,-0.623732
9.65419,9.76535,-0.627453
9.59843,9.47353,-0.615564
9.58129,9.34123,-0.61049
9.73269,9.14551,-0.609234
10.0349,9.20022,-0.62175
11.5043,5.26351,-0.575163
11.5591,5.20307,-0.576371
12.4032,5.40106,-0.617594
12.6354,5.41018,-0.628081
11.7332,4.274,-0.567238
11.7874,4.21202,-0.568687
11.7499,4.11747,-0.56545
13.572,3.74989,-0.644319
13.5841,3.66368,-0.643787
13.6643,3.59552,-0.646687
13.6919,3.5131,-0.646977
13.7394,3.43557,-0.648282
13.8291,3.36798,-0.651713
13.9001,3.29505,-0.654226
13.9726,3.22182,-0.656836
14.1636,3.17449,-0.665341
14.133,3.07668,-0.662876
14.1702,2.99383,-0.663795
14.292,2.92809,-0.668917
14.3166,2.8417,-0.669256
14.3406,2.75512,-0.669594
14.4525,2.68478,-0.674282
14.6083,2.62111,-0.681144
14.7481,2.5529,-0.687233
14.9231,2.48899,-0.695062
14.9736,2.40308,-0.696802
15.1618,2.33796,-0.705307
15.2105,2.25,-0.706999
15.226,2.15691,-0.707095
15.231,2.06237,-0.706709
15.2553,1.97042,-0.707289
15.3275,1.88421,-0.710237
15.3745,1.7943,-0.711976
15.4061,1.70223,-0.712991
15.46,1.61223,-0.715118
15.5203,1.52232,-0.717582
15.5621,1.43008,-0.719177
15.5995,1.33704,-0.720579
12.706,-3.86008,-0.605561
4.89326,8.63377,-0.561153
8.67816,6.51631,-0.617118
11.3785,4.06864,-0.691377
11.2818,3.95614,-0.683615
11.4748,3.94493,-0.694386
11.6426,3.92289,-0.703533
11.6626,3.85013,-0.703293
11.6832,3.77757,-0.703112
11.7185,3.70973,-0.703894
12.1956,2.57918,-0.714365
12.1907,2.50009,-0.713102
12.1911,2.42233,-0.712199
12.1881,2.34408,-0.711116
12.1915,2.26725,-0.710454
12.2071,2.19275,-0.710574
12.2272,2.119,-0.710995
12.2321,2.04262,-0.710514
12.2356,1.9661,-0.709972
13.0343,0.397274,-0.749027
11.1594,-0.344763,-0.635954
11.1292,-0.412194,-0.634269
9.38795,-2.60001,-0.550141
9.34781,-2.65076,-0.548636
5.24518,7.06553,-0.604244
5.3172,7.07148,-0.607734
10.227,3.30416,-0.746258
10.2128,3.23051,-0.74364
10.2029,3.15864,-0.741386
10.2173,3.09453,-0.741023
10.216,3.02583,-0.739496
10.2153,2.95754,-0.738041
10.2246,2.89236,-0.737387
10.2335,2.82718,-0.736732
10.242,2.76199,-0.736078
10.25,2.69681,-0.735424
10.249,2.62941,-0.734115
10.2563,1.58115,-0.719281
10.2845,1.52096,-0.720662
10.347,1.46538,-0.724589
10.4161,1.41004,-0.729025
10.5452,1.36169,-0.737896
10.69,1.31377,-0.747931
10.786,1.25845,-0.754402
8.34928,0.354938,-0.571958
9.38616,-2.60201,-0.672815
9.36618,-2.65846,-0.672524
5.11641,-7.27181,-0.610934
5.06032,-7.28669,-0.609479
8.56301,2.42294,-0.716026
8.69297,2.4022,-0.726151
8.62543,2.26999,-0.717714
8.93666,2.06098,-0.73906
8.98025,2.01308,-0.74176
9.06254,1.9732,-0.747835
9.15246,1.93403,-0.754585
9.22175,1.88964,-0.759563
9.27129,1.84058,-0.762853
8.35355,0.355944,-0.670464
8.33168,0.30381,-0.66844
2.25528,-6.31016,-0.529898
2.21289,-6.31353,-0.52897
7.77131,2.50899,-0.758678
7.78941,2.46216,-0.758969
7.86997,2.43462,-0.765666
7.93239,2.40071,-0.770519
8.00518,2.36923,-0.77644
8.07598,2.3364,-0.782167
8.14667,2.30278,-0.787893
8.21437,2.26759,-0.793329
8.32038,2.24201,-0.802647
8.3436,0.404542,-0.776925
8.33797,0.353001,-0.776149
8.32606,0.301328,-0.77479
2.22621,-6.23512,-0.607941
2.19218,-6.26087,-0.609203
6.79732,2.86164,-0.768498
6.84047,2.83052,-0.771542
6.89455,2.80347,-0.775889
6.95131,2.77697,-0.780563
7.0293,2.75823,-0.787737
7.10546,2.73792,-0.794693
7.14816,2.70411,-0.797737
7.20935,2.67681,-0.802954
7.28168,2.65294,-0.809476
7.33714,2.62226,-0.814041
5.81579,0.642915,-0.601871
5.30019,-1.93528,-0.579046
5.28077,-1.96499,-0.578176
5.70601,3.51063,-0.778558
5.72574,3.47453,-0.778316
5.89662,3.24029,-0.782067
5.92337,3.20783,-0.783035
5.95433,3.17751,-0.784608
6.24214,3.04144,-0.808324
6.29379,3.01897,-0.812801
6.36246,3.00404,-0.819578
6.41858,2.98252,-0.82466
6.47016,2.95836,-0.829137
5.81547,0.67695,-0.675584
5.80965,0.640165,-0.674374
5.82334,0.605534,-0.675584
5.2891,-1.9334,-0.648358
5.27527,-1.96512,-0.648116
5.07091,3.52366,-0.788912
5.18931,3.46606,-0.797675
5.23034,3.44724,-0.800862
5.25638,3.41832,-0.801658
5.29728,3.39885,-0.804845
5.39996,3.37191,-0.814538
6.06479,3.09815,-0.874021
6.1191,3.07869,-0.879332
6.1512,3.04769,-0.881324
6.23392,3.04118,-0.890883
5.79454,0.677604,-0.743237
