x,y,z
3.35801,15.8308,-0.746047
3.45956,15.8304,-0.747062
3.60703,16.033,-0.758177
3.71682,16.0602,-0.760642
3.5516,14.9284,-0.705501
3.62227,14.8209,-0.701248
4.63827,15.9706,-0.767697
4.74243,15.9629,-0.76876
4.73521,15.5876,-0.751266
4.70121,14.5095,-0.701006
4.96005,14.6911,-0.713281
5.36786,15.5831,-0.760496
5.04098,14.3474,-0.698832
5.70048,15.9119,-0.780842
5.79184,15.8597,-0.779972
5.84341,15.7013,-0.773641
5.99771,15.8183,-0.781567
5.92412,15.3395,-0.75866
6.14971,15.6375,-0.776058
6.24183,15.5902,-0.775574
6.18587,15.1798,-0.756147
6.07806,14.6571,-0.730776
6.18069,14.6499,-0.73237
6.46423,15.0634,-0.756147
6.72471,15.4088,-0.776493
6.74541,15.2011,-0.767697
6.98105,15.4754,-0.784467
7.00179,15.2706,-0.775864
6.99538,15.0128,-0.764411
7.10275,15.0021,-0.766151
7.2016,14.9726,-0.766924
7.12236,14.5782,-0.748077
7.32176,14.7561,-0.760062
7.70875,15.2996,-0.791957
7.84706,15.3392,-0.796693
7.68787,14.8032,-0.770114
7.87124,14.9316,-0.779731
8.00511,14.9623,-0.78408
8.02433,14.7794,-0.776734
8.13173,14.7605,-0.778426
8.3542,14.9467,-0.791522
8.52063,15.0272,-0.798868
8.63857,15.0197,-0.801381
8.80705,15.0975,-0.808727
9.03377,15.2701,-0.821485
9.2095,15.3515,-0.829217
9.36892,15.4022,-0.835306
9.43284,15.2951,-0.832503
9.49528,15.187,-0.829652
9.5407,15.0533,-0.825351
9.58106,14.9138,-0.820712
9.61517,14.7669,-0.815637
9.67975,14.6684,-0.813366
9.74292,14.5689,-0.811046
9.75873,14.4005,-0.804716
9.80959,14.286,-0.801526
9.8657,14.1805,-0.798868
9.94044,14.1025,-0.797853
9.98209,13.9787,-0.794132
10.7972,13.3115,-0.792344
11.1525,13.5785,-0.813221
11.4081,13.7172,-0.826269
5.25924,12.9128,-0.803428
5.35557,12.9217,-0.806136
5.44019,12.9015,-0.806978
5.54168,12.9202,-0.810408
5.71744,13.1074,-0.824971
5.82406,13.1313,-0.828883
5.89714,13.079,-0.8278
