x,y,z
9.78408,15.661,-0.627463
9.79711,15.4698,-0.621891
9.89563,15.4153,-0.622143
9.93008,15.2622,-0.618189
9.97567,15.1284,-0.615061
10.0156,14.9879,-0.611646
10.0233,14.8021,-0.606255
10.084,14.6966,-0.604349
10.166,14.623,-0.603846
10.2319,14.5268,-0.602372
10.3203,14.463,-0.602336
10.4234,14.4196,-0.603235
10.5401,14.3941,-0.60496
10.6585,14.3701,-0.606794
10.7903,14.3627,-0.609418
10.8994,14.3241,-0.610676
11.1213,14.4311,-0.618584
11.238,14.3988,-0.620238
14.5408,13.6737,-0.681202
14.6091,13.5699,-0.680447
14.0588,12.899,-0.649534
13.7178,12.432,-0.629152
14.177,12.5348,-0.643926
14.8303,12.9511,-0.671461
14.0775,11.9924,-0.628433
14.6486,11.8711,-0.641446
15.045,12.0401,-0.656363
13.3842,10.577,-0.576851
15.3917,12.0107,-0.665494
15.4216,11.8825,-0.663517
15.4719,11.7707,-0.66251
15.7117,11.8016,-0.670059
15.8908,11.6339,-0.67164
15.3852,11.1194,-0.646047
15.5483,11.0926,-0.650252
15.621,11.0005,-0.650468
16.3677,11.3767,-0.680231
15.8661,10.8843,-0.655321
15.8928,10.7598,-0.653595
15.9926,10.6849,-0.655069
16.3324,10.7675,-0.666896
15.8109,10.2851,-0.641697
15.9191,10.217,-0.643638
15.6927,9.93634,-0.631345
16.4078,10.2486,-0.659095
16.4703,10.1477,-0.659095
17.2118,10.1723,-0.682388
18.953,6.26025,-0.681202
17.689,2.95685,-0.608339
16.7127,-0.718984,-0.564953
4.59376,13.0742,-0.633542
4.64696,12.9706,-0.629676
4.71207,12.9024,-0.627646
4.78766,12.8639,-0.627163
4.8488,12.7876,-0.624747
4.92933,12.7632,-0.625037
4.97064,12.6388,-0.620156
5.03993,12.5876,-0.619092
5.08353,12.4742,-0.614791
5.14926,12.4169,-0.613438
5.22186,12.3768,-0.613003
9.82353,15.4997,-0.850916
9.89146,15.3971,-0.8485
9.95141,15.2834,-0.845455
9.9966,15.1486,-0.841202
10.0438,15.0189,-0.837239
10.0764,14.8694,-0.832117
10.107,14.7192,-0.826946
10.168,14.615,-0.824481
8.45302,11.992,-0.672928
8.5247,11.9375,-0.672783
8.63935,11.9424,-0.676215
10.5419,14.3861,-0.825979
8.72096,11.7489,-0.670995
10.7993,14.3642,-0.832552
10.9344,14.3597,-0.836321
8.96746,11.6275,-0.673508
11.2008,14.3409,-0.843474
10.8073,13.324,-0.793117
8.5675,10.0478,-0.601936
8.66227,10.0336,-0.604401
9.75627,11.1618,-0.680322
9.0495,10.2257,-0.623732
9.10008,10.1566,-0.622862
9.1582,10.0962,-0.622572
9.67379,10.4051,-0.650456
9.74499,10.3536,-0.650988
10.0419,10.4101,-0.662876
9.84878,10.0853,-0.645092
10.6945,10.2995,-0.681434
14.0109,9.35374,-0.778136
14.3107,9.42751,-0.792199
14.6949,9.55185,-0.811046
15.1038,9.68637,-0.831199
13.3117,7.42643,-0.700571
14.007,4.81238,-0.679646
14.3538,1.14151,-0.659735
11.3445,-1.33353,-0.515721
4.52258,13.1371,-0.800479
4.54787,12.9518,-0.79043
4.68285,12.8304,-0.786277
4.75418,12.7817,-0.785014
4.82969,12.7449,-0.784532
4.88371,12.6526,-0.7805
4.9419,12.5732,-0.777311
4.99077,12.4722,-0.772737
5.06155,12.4274,-0.771835
5.12816,12.3731,-0.77033
5.27685,12.3028,-0.769909
6.69421,11.9819,-0.790309
6.7676,11.9406,-0.790309
6.42006,10.1337,-0.686082
6.30319,9.55558,-0.652984
7.54974,11.1452,-0.774422
8.14858,9.32617,-0.709491
9.35504,9.01303,-0.746019
9.43837,8.9823,-0.748366
9.48603,8.91738,-0.747764
9.74814,8.72316,-0.751495
11.2509,8.44798,-0.81107
9.70445,2.61949,-0.568856
11.3415,-1.26011,-0.650818
11.3286,-1.3291,-0.650517
3.66177,10.22,-0.754184
3.72818,10.2076,-0.754984
3.79665,10.2005,-0.75622
4.21119,9.81215,-0.741168
9.13176,7.77322,-0.837008
9.31058,7.82745,-0.849515
9.50498,7.89188,-0.863404
9.88555,8.00501,-0.89009
8.61081,5.59656,-0.711427
9.63917,2.59937,-0.690558
7.79267,-4.23157,-0.609189
7.75957,-4.27545,-0.608607
4.43382,-6.14045,-0.514876
3.86183,6.90977,-0.632749
3.89826,6.87554,-0.631737
3.93541,6.84286,-0.630893
4.4426,7.40583,-0.693752
7.84582,7.373,-0.874142
8.00557,7.43115,-0.887389
8.13768,7.46135,-0.897345
4.4857,-6.13114,-0.60575
4.44099,-6.14885,-0.604738
4.41012,-6.18572,-0.60575
1.91851,8.51824,-0.813809
1.95592,8.44231,-0.807403
2.05346,8.3935,-0.804976
3.77908,6.95623,-0.734315
3.81496,6.92071,-0.732956
3.95155,6.76999,-0.726744
3.99707,6.75246,-0.727521
5.96251,4.19339,-0.673166
5.97342,4.14651,-0.671419
6.30327,0.499521,-0.578919
2.44351,6.21414,-0.692195
2.68616,6.59241,-0.740455
2.72541,6.57305,-0.740129
3.18446,6.62133,-0.765455
3.23322,6.51675,-0.75752
5.9541,4.19014,-0.758172
5.98541,4.1575,-0.758933
6.30248,0.501566,-0.653392
2.40529,6.11115,-0.762464
2.45455,6.12576,-0.766336
2.66092,6.19594,-0.783882
6.26076,0.534821,-0.727857
6.28668,0.498203,-0.73064
6.27675,0.458676,-0.729067
6.25324,0.498746,-0.802057
4.15091,-0.82901,-0.582038
4.07694,-0.840302,-0.57174
4.12364,-0.820872,-0.628751
4.12046,-0.846556,-0.629065
4.0731,-0.840251,-0.672014
4.08466,-0.814586,-0.723112
4.11716,-0.847371,-0.730132
4.15893,-0.804856,-0.788756
4.06055,-0.811724,-0.770148
4.05838,-0.837218,-0.770723
4.08197,-0.868221,-0.776478
4.17915,-0.9157,-0.797005
4.06942,-0.839016,-0.821764
1.27136,-1.85542,-0.592445
1.2481,-1.84564,-0.586485
1.2501,-1.87329,-0.593258
1.29485,-1.86881,-0.627042
1.26059,-1.84347,-0.615205
1.24604,-1.8464,-0.613514
1.24214,-1.86519,-0.61746
1.58137,1.50332,-0.626477
1.58987,1.49293,-0.626184
1.5983,1.4825,-0.625892
1.59678,1.46298,-0.621504
1.29691,-1.86871,-0.654853
1.26435,-1.84587,-0.643444
1.253,-1.85359,-0.643444
1.24319,-1.86363,-0.644322
1.3479,-2.04776,-0.708973
1.54855,1.48791,-0.642513
1.56456,1.48494,-0.645547
1.57503,1.47662,-0.646153
1.58685,1.46952,-0.647367
1.80245,1.64895,-0.736557
1.40038,-1.99472,-0.734737
1.26429,-1.82475,-0.665569
1.24715,-1.82383,-0.662232
1.237,-1.83303,-0.662839
1.22256,-1.83582,-0.661018
1.20708,-1.83692,-0.658591
1.55473,1.49523,-0.67156
1.55837,1.48044,-0.66905
1.55912,1.46305,-0.665284
1.57503,1.45991,-0.668422
1.61127,1.47522,-0.680661
1.26984,-1.85526,-0.701688
1.25683,-1.86065,-0.700746
1.27698,-1.91574,-0.719576
1.78034,1.73201,-0.810276
1.54551,1.48499,-0.693487
1.55459,1.47548,-0.693487
1.56362,1.46591,-0.693487
1.57258,1.45629,-0.693487
1.64218,1.50219,-0.721711
1.25715,-1.86285,-0.729173
1.55504,1.514,-0.728472
1.5378,1.47896,-0.715427
1.5448,1.46755,-0.714424
1.55721,1.46126,-0.716096
1.56476,1.4504,-0.715427
1.57363,1.44077,-0.715427
1.2834,-1.9,-0.771952
1.52511,1.484,-0.739702
1.52743,1.4681,-0.736254
1.53981,1.46194,-0.737978
1.54738,1.45118,-0.737288
1.55557,1.44102,-0.736944
1.56992,1.43652,-0.739702
1.36859,-1.92357,-0.825214
1.30763,-1.86205,-0.793837
1.24802,-1.80063,-0.762804
1.24703,-1.82297,-0.769355
1.23792,-1.8337,-0.770735
1.2653,-1.95065,-0.812111
1.41661,-1.93861,-0.868934
1.33144,-1.86978,-0.828844
1.29576,-1.84349,-0.812879
1.25352,-1.80684,-0.792302
1.23977,-1.81064,-0.790528
1.22968,-1.81976,-0.791237
1.23146,-1.84672,-0.800107
1.22884,-1.86752,-0.806138
1.24891,-1.92365,-0.828134
1.26633,-1.97695,-0.848712
1.69936,1.73638,-0.908809
1.71856,1.71342,-0.907715
1.65808,1.63289,-0.868708
1.83891,-1.45787,-0.876364
1.37632,-1.88575,-0.871625
1.30879,-1.84029,-0.841731
1.28516,-1.83077,-0.833347
1.25692,-1.81413,-0.821681
1.24629,-1.82258,-0.822046
1.2304,-1.82325,-0.818765
1.21712,-1.82766,-0.817306
1.22584,-1.86544,-0.831524
1.24175,-1.9151,-0.85121
0.789735,-2.21773,-0.87928
0.780109,-2.23396,-0.884019
