x,y,z
9.18392,17.4365,-0.672108
7.44053,13.9189,-0.530948
9.11006,16.5501,-0.642776
9.22605,16.5201,-0.643854
9.34744,16.4988,-0.645328
9.71566,16.4358,-0.650001
7.90468,13.0053,-0.510674
10.3238,16.7527,-0.671065
10.3962,16.6408,-0.669016
11.165,14.1257,-0.610892
10.7693,13.4547,-0.583141
10.9404,13.4978,-0.58821
10.5798,12.8904,-0.563083
11.0854,13.3387,-0.587095
11.4823,13.6451,-0.604709
11.5555,13.5622,-0.604134
11.5145,13.3473,-0.597304
11.6507,13.3388,-0.600287
11.1516,12.4556,-0.564593
11.211,12.3684,-0.563694
11.1178,12.1153,-0.554708
11.2048,12.0607,-0.555391
11.3443,12.0617,-0.558842
11.4429,12.0179,-0.560136
11.1419,11.5589,-0.540725
12.3294,12.6347,-0.598239
12.4685,12.6214,-0.601402
11.8447,11.8437,-0.565743
12.1157,11.8209,-0.572106
12.2053,11.763,-0.572968
12.4908,11.8912,-0.583573
13.3352,12.54,-0.621675
13.3116,12.3647,-0.616751
13.3585,12.2565,-0.615349
13.3809,12.1266,-0.612797
13.7819,12.3369,-0.628577
13.8469,12.2429,-0.628074
13.6462,11.9171,-0.614918
13.3695,11.5316,-0.59831
13.5107,11.5096,-0.601653
13.5803,11.4258,-0.601617
13.664,11.3538,-0.602265
14.4341,11.8447,-0.634868
14.3148,11.6005,-0.625989
14.381,11.5087,-0.625773
14.478,11.4413,-0.626995
14.3092,11.166,-0.616104
14.2785,11.0017,-0.61161
14.3266,10.8994,-0.610748
14.8415,11.148,-0.630913
14.9249,11.068,-0.631596
15.0232,10.9987,-0.632962
15.1649,10.9601,-0.636269
15.2383,10.8715,-0.636557
15.5744,10.9677,-0.648419
15.9229,11.0676,-0.660749
16.2204,11.1274,-0.670778
16.5557,11.2086,-0.682388
16.6117,11.0985,-0.681849
16.6494,10.9765,-0.680555
16.688,10.8556,-0.679333
16.7156,10.7282,-0.677679
16.559,10.4848,-0.668225
16.629,10.3867,-0.668477
16.6201,10.24,-0.665422
16.6724,10.1316,-0.66499
16.6648,9.98746,-0.662079
16.6681,9.85095,-0.65967
16.5797,9.66195,-0.653488
16.5936,9.53415,-0.651618
16.5649,9.3829,-0.648024
16.6134,9.27621,-0.647664
16.6858,9.18277,-0.648311
16.7778,9.09975,-0.649785
16.8677,9.015,-0.651187
16.9351,8.91785,-0.65169
17.0365,8.83816,-0.653595
17.0958,8.73619,-0.653811
17.4963,8.80589,-0.667794
14.8492,-6.91274,-0.552407
13.8677,-7.74469,-0.534578
13.7686,-7.80056,-0.532457
13.6945,-7.86996,-0.531379
13.6183,-7.93774,-0.530229
13.5349,-8.0008,-0.528791
13.4487,-8.06161,-0.527245
13.3691,-8.12581,-0.525987
13.2952,-8.19301,-0.524981
2.87678,12.786,-0.597152
3.87262,16.7336,-0.794084
3.0122,12.6603,-0.592706
4.54772,16.8082,-0.805537
5.002,17.2234,-0.830812
5.63948,16.0512,-0.786206
5.72473,15.9796,-0.784322
5.39686,14.7779,-0.724251
5.49684,14.7698,-0.725556
5.82883,15.3728,-0.758515
5.82771,14.8186,-0.733482
5.7901,14.4617,-0.716761
5.88098,14.4315,-0.717051
6.03025,14.5418,-0.724735
6.05298,14.3472,-0.716471
6.13144,14.2877,-0.715311
7.3092,10.7853,-0.593431
8.97764,9.53817,-0.596814
11.566,9.84575,-0.697962
11.6453,9.79067,-0.69917
11.9027,9.88303,-0.71159
12.143,9.95739,-0.72285
12.3056,9.96505,-0.729181
12.4383,9.94675,-0.733627
12.5061,9.87582,-0.734062
12.5035,9.74976,-0.730196
12.4713,9.60216,-0.72459
12.4838,9.49039,-0.721787
12.5075,9.38783,-0.719709
12.5079,9.26868,-0.716277
12.5089,9.15107,-0.712943
12.5251,9.04548,-0.710575
12.5527,8.94874,-0.708932
12.5829,8.85431,-0.707482
12.5952,8.74787,-0.705017
12.6033,8.63936,-0.702359
13.6118,7.59385,-0.717196
2.72783,12.4935,-0.733803
2.81013,12.5018,-0.735367
2.95571,12.4344,-0.733381
2.6715,10.9401,-0.641791
2.98079,10.7626,-0.636135
3.05167,10.7614,-0.637218
3.54392,12.2111,-0.72941
3.77341,12.1609,-0.730493
9.34066,8.99918,-0.744815
9.68714,8.66858,-0.74656
9.68854,8.56337,-0.742408
9.70706,8.47422,-0.7397
9.89205,7.91367,-0.726581
9.92476,7.84045,-0.725378
9.92295,7.64315,-0.717976
9.96887,7.58151,-0.717916
11.2987,6.86352,-0.759859
2.17398,10.566,-0.749167
2.29135,10.483,-0.745022
2.93384,10.5837,-0.763419
6.89102,-5.73175,-0.616169
6.84046,-5.76108,-0.614715
3.82103,-6.65695,-0.522293
2.28462,8.24372,-0.686833
2.33679,8.2353,-0.687339
2.70272,7.5449,-0.641102
3.31119,7.71658,-0.673502
7.26206,5.66303,-0.742266
7.33141,5.64511,-0.745979
6.74141,-2.79523,-0.580438
6.72137,-2.83538,-0.580185
4.3177,-4.82643,-0.51083
3.80639,-6.62969,-0.6098
6.15686,5.30403,-0.754795
6.21506,5.28809,-0.758095
6.32739,5.3171,-0.768287
6.71894,-2.78828,-0.67171
6.69804,-2.8279,-0.671322
4.29386,-4.80294,-0.590567
5.20527,5.01347,-0.752303
5.2453,4.99034,-0.753716
5.30625,4.98666,-0.758281
5.42199,5.03313,-0.770998
5.50406,5.04679,-0.778607
6.68993,-2.82211,-0.755998
4.27768,-4.78169,-0.663609
4.21075,-4.76538,-0.657414
4.69309,4.80323,-0.780494
4.86123,4.85472,-0.79937
5.0991,-0.379863,-0.585195
5.09766,-0.411222,-0.585316
4.3152,-4.76761,-0.745766
4.00798,4.5875,-0.777759
4.22423,4.65906,-0.804181
4.28089,4.66372,-0.809758
4.35194,4.6831,-0.818123
4.42202,4.70034,-0.826222
5.08768,-0.376125,-0.645116
5.08923,-0.407652,-0.645647
5.08663,-0.438871,-0.645647
3.49963,-2.9456,-0.57448
3.44755,-2.93809,-0.568505
3.45468,4.42031,-0.783944
3.61649,4.45586,-0.8028
3.8069,4.51794,-0.827603
3.86151,4.52611,-0.833695
3.91766,4.53529,-0.840077
5.11145,-0.349257,-0.712581
5.06678,-0.377463,-0.706344
5.0624,-0.408386,-0.706054
5.05684,-0.439184,-0.705618
3.45848,-2.91453,-0.624537
3.43677,-2.93249,-0.623812
2.79443,4.29381,-0.774556
2.818,4.27246,-0.773772
2.86502,4.28629,-0.779729
3.65617,4.45349,-0.875992
3.70742,4.45983,-0.88195
3.90245,4.52243,-0.909543
5.11231,-0.346421,-0.774713
5.05296,-0.373555,-0.765619
5.05747,-0.405105,-0.766717
5.07063,-0.437489,-0.769225
3.44496,-2.89958,-0.676098
3.42184,-2.91618,-0.675001
2.27522,4.24728,-0.784733
2.3003,4.23151,-0.784396
2.52771,4.15059,-0.791809
3.04338,4.25736,-0.855667
3.09257,4.27054,-0.862407
3.35158,4.34145,-0.898632
3.46049,-2.88113,-0.730816
2.16205,4.04003,-0.799434
2.19196,4.03619,-0.801414
2.22856,4.0442,-0.805914
2.8955,4.21574,-0.896816
2.93423,4.21647,-0.900956
2.97989,4.22652,-0.907257
3.47732,-2.8926,-0.788634
1.63758,3.94292,-0.795278
1.77149,3.92124,-0.801801
2.24463,4.0109,-0.85916
2.28373,4.02266,-0.864915
2.32306,4.03409,-0.87067
2.56314,4.09479,-0.905009
3.4121,-2.87648,-0.83307
3.39887,-2.90118,-0.834221
3.37357,-2.91557,-0.832303
1.47531,3.81507,-0.808368
1.80782,3.87598,-0.902239
1.8416,3.88599,-0.907401
1.93581,1.46881,-0.613868
1.94479,1.45691,-0.613868
1.95291,1.44437,-0.613608
2.02177,1.47624,-0.633628
1.92648,1.46394,-0.640401
1.92926,1.44747,-0.638233
1.93656,1.43446,-0.637692
1.9461,1.42312,-0.637962
2.18941,1.6821,-0.770216
1.91618,1.45338,-0.665654
1.91969,1.43757,-0.663681
1.93233,1.42862,-0.66509
1.94338,1.41843,-0.665936
2.09163,1.60915,-0.76631
1.91792,1.45692,-0.695808
1.91765,1.43824,-0.692298
1.9249,1.4253,-0.691713
1.93438,1.41403,-0.692005
2.03996,1.47207,-0.728573
1.95465,1.50158,-0.743534
1.89856,1.44001,-0.717445
1.91651,1.43519,-0.721085
1.91609,1.4166,-0.717445
1.92628,1.40594,-0.718051
2.07399,1.49443,-0.772658
1.90054,1.46114,-0.750958
1.89812,1.44084,-0.746251
1.90237,1.42575,-0.744368
1.91413,1.41631,-0.745623
1.91972,1.4023,-0.744368
1.92906,1.39105,-0.744682
2.13483,1.51956,-0.824708
1.91423,1.4705,-0.786269
1.90514,1.445,-0.778483
1.90564,1.42704,-0.774915
1.91664,1.41701,-0.775888
1.92759,1.4069,-0.776861
1.94309,1.40002,-0.779781
1.90515,1.46469,-0.811084
1.89909,1.44157,-0.804395
1.90714,1.42933,-0.804061
1.91967,1.4204,-0.805733
1.9253,1.40637,-0.804395
1.93695,1.39674,-0.805733
1.96699,1.40013,-0.815098
1.90524,1.4828,-0.844868
1.89049,1.45277,-0.833834
1.89788,1.44001,-0.833145
1.89992,1.42327,-0.830041
1.90786,1.41102,-0.829697
1.91573,1.39874,-0.829352
1.92808,1.3897,-0.831076
1.98091,1.40943,-0.851075
1.923,1.38719,-0.857581
1.93604,1.37861,-0.85971
1.08353,2.1777,-0.909903
