x,y,z
3.35179,15.8015,-0.744597
3.49963,16.0139,-0.756147
3.58314,15.9268,-0.752909
3.70759,16.0203,-0.75866
3.5523,14.9313,-0.705646
3.63721,14.882,-0.704292
3.71339,14.7994,-0.701296
3.79442,14.7386,-0.699411
3.8649,14.6397,-0.695642
3.94448,14.5781,-0.693757
4.43953,16.0177,-0.767262
3.96414,13.9684,-0.665583
4.61877,15.9035,-0.764314
4.70461,15.8356,-0.762333
4.75408,15.6497,-0.754407
4.53495,14.6052,-0.702988
4.70768,14.5295,-0.702021
4.81368,14.5515,-0.704631
4.92555,14.5889,-0.708062
5.39128,15.6511,-0.763976
5.0529,14.3813,-0.700571
5.67758,15.848,-0.777556
5.78704,15.8466,-0.779296
5.89845,15.8492,-0.781277
6.06356,15.992,-0.790556
6.24145,16.1614,-0.801284
6.14678,15.6301,-0.775671
6.24146,15.5893,-0.775526
6.18135,15.1687,-0.755567
6.06735,14.6313,-0.729422
6.24086,14.7926,-0.739861
6.46423,15.0634,-0.756147
6.72471,15.4088,-0.776493
6.77984,15.2787,-0.771805
6.93424,15.3716,-0.778957
7.01427,15.2979,-0.777314
7.0266,15.0798,-0.767987
7.09677,14.9895,-0.765474
7.21848,15.0077,-0.768809
7.10307,14.5387,-0.74595
7.2969,14.706,-0.757355
7.30836,14.5048,-0.748898
7.88572,15.4148,-0.800801
7.67452,14.7775,-0.768712
7.8745,14.9378,-0.780069
7.95375,14.8663,-0.778812
8.03291,14.7952,-0.777604
8.14137,14.778,-0.779392
8.34884,14.9371,-0.790991
8.47629,14.949,-0.794519
8.63309,15.0101,-0.800849
8.8146,15.1105,-0.809452
9.00987,15.2297,-0.819214
9.20796,15.3489,-0.829072
9.35439,15.3783,-0.833953
9.4255,15.2832,-0.831827
9.49369,15.1844,-0.829507
9.54712,15.0635,-0.825931
9.60752,14.955,-0.82308
9.62117,14.7761,-0.816169
9.66324,14.6434,-0.811916
9.71183,14.5224,-0.80834
9.75481,14.3947,-0.804377
9.81807,14.2984,-0.802251
10.8368,13.3604,-0.795388
11.1037,13.5191,-0.8095
2.47898,12.8605,-0.752458
3.1725,13.3462,-0.789888
3.26168,13.3566,-0.791753
3.36493,13.4215,-0.797049
3.43056,13.3358,-0.793017
3.49985,13.2673,-0.790069
3.62001,13.3891,-0.799035
4.78097,12.8538,-0.789647
4.87284,12.8587,-0.791874
4.96711,12.8686,-0.794461
5.03246,12.8035,-0.792235
5.07866,12.6918,-0.786999
5.27468,12.9507,-0.805895
5.36054,12.9337,-0.806918
5.45144,12.9282,-0.808724
5.55073,12.9413,-0.811793
5.69349,13.0525,-0.821361
5.82649,13.1368,-0.829244
5.90822,13.1035,-0.829425
6.01221,13.1188,-0.832855
6.13474,13.1721,-0.838872
6.23936,13.1847,-0.842242
6.31279,13.1309,-0.841219
6.3836,13.0722,-0.839895
6.44507,12.9952,-0.837368
6.48831,12.8832,-0.832494
6.55133,12.8121,-0.830387
6.61556,12.7442,-0.828522
6.67409,12.6662,-0.825994
6.72956,12.5837,-0.823166
6.79522,12.5211,-0.821722
6.84881,12.4372,-0.818833
6.90649,12.3618,-0.816547
6.97089,12.2992,-0.815162
7.03478,12.2363,-0.813778
5.79862,-7.24808,-0.522459
5.75156,-7.28039,-0.522219
2.25273,10.949,-0.777672
2.93218,11.3884,-0.820065
3.01702,11.4271,-0.824355
3.10297,11.4671,-0.828791
3.18392,11.4862,-0.831699
3.26795,11.5145,-0.835335
4.3627,11.9455,-0.889872
4.4453,11.9438,-0.891836
5.12252,10.8188,-0.835408
5.1767,10.762,-0.833372
5.22163,10.687,-0.829882
5.26982,10.6199,-0.827046
5.32411,10.566,-0.8253
5.37522,10.5065,-0.823119
5.42717,10.4494,-0.821156
5.48561,10.4053,-0.820283
5.53806,10.3504,-0.818538
5.58957,10.2943,-0.81672
6.16363,-3.74897,-0.573351
6.14051,-3.78672,-0.573351
6.11547,-3.82327,-0.573182
4.19357,8.57859,-0.893497
4.28861,8.63829,-0.902815
2.72763,-5.59836,-0.569601
2.76446,-5.58191,-0.643175
2.72101,-5.58001,-0.640892
2.69834,-5.62079,-0.643827
2.10852,7.09045,-0.863623
2.17507,7.15336,-0.873303
2.24337,7.21856,-0.883346
2.30473,7.25859,-0.890244
4.31666,-1.05386,-0.556953
4.30819,-1.07984,-0.556688
2.62112,-3.67481,-0.56638
2.61051,-3.70784,-0.569169
4.33415,-1.03278,-0.614674
4.28256,-1.04831,-0.607857
4.28085,-1.07577,-0.608582
2.62813,-3.68934,-0.625552
2.61683,-3.72158,-0.628453
4.28184,-1.01755,-0.65995
4.26304,-1.04076,-0.657912
4.26137,-1.0681,-0.658696
2.6371,-3.69721,-0.682213
2.5831,-3.66891,-0.67359
4.28225,-1.02121,-0.71363
4.26633,-1.04513,-0.711946
4.24454,-1.06744,-0.70925
4.32,-1.11462,-0.72374
2.65976,-3.68701,-0.73823
2.61478,-3.67196,-0.731659
2.59049,-3.68551,-0.731153
2.62573,-3.78474,-0.748508
4.2787,-1.01838,-0.765773
4.24466,-1.03784,-0.760553
4.23917,-1.0641,-0.760733
