x,y,z
11.7343,9.87274,-0.514844
11.8223,9.82355,-0.516138
14.7888,7.44328,-0.55877
14.8333,6.68359,-0.548453
14.8356,6.57544,-0.546944
14.3916,6.1685,-0.526454
14.4784,5.58426,-0.521422
14.5058,5.49284,-0.52117
14.6867,5.35618,-0.525556
14.813,4.79229,-0.523255
15.2239,4.61743,-0.535477
14.8543,4.40601,-0.520559
15.0212,4.35541,-0.525807
14.9242,4.12944,-0.520236
14.9223,4.0305,-0.519229
15.1265,3.98622,-0.525915
15.0693,3.87244,-0.522896
15.2663,3.82336,-0.52933
15.2225,3.71327,-0.52685
15.2985,3.6325,-0.528827
15.3127,3.53676,-0.528539
15.417,3.46134,-0.531595
15.4741,3.37456,-0.532925
16.9016,3.14608,-0.581631
16.954,3.04832,-0.582854
16.9625,2.94253,-0.582494
17.1774,2.87134,-0.589683
17.546,2.82239,-0.60248
15.9945,1.3767,-0.540689
15.9548,1.27471,-0.538964
15.1902,-1.7796,-0.51337
12.6428,-9.25764,-0.526886
12.6644,-9.39339,-0.530408
8.01709,11.523,-0.642241
8.16794,9.69901,-0.576565
9.98797,9.85806,-0.642048
10.1505,9.89631,-0.648958
10.2528,9.87403,-0.651761
10.3436,9.83985,-0.653791
10.5348,9.89932,-0.66249
10.6129,9.85081,-0.66365
11.8395,9.95395,-0.711445
16.2083,10.9654,-0.909875
16.257,10.8535,-0.908811
11.8125,7.67797,-0.644706
9.74088,5.9964,-0.516495
9.77749,5.93651,-0.516495
9.0801,-8.13571,-0.552933
9.05072,-8.21006,-0.554286
8.52711,11.3462,-0.818532
8.48049,11.1412,-0.806978
8.46702,10.983,-0.798915
8.48619,10.5986,-0.781403
8.40405,10.236,-0.761304
8.14251,9.79429,-0.730734
8.20567,9.74796,-0.731034
8.28152,9.71642,-0.732539
8.37294,9.70245,-0.735488
8.49471,9.7223,-0.741204
8.59918,9.72083,-0.745296
8.67398,9.68499,-0.74668
6.73972,6.18182,-0.514215
8.55529,7.10648,-0.633366
7.58117,5.98916,-0.545327
8.07128,4.83556,-0.530102
8.07329,4.7697,-0.528176
8.06963,4.70098,-0.525889
8.05245,4.62503,-0.5227
8.03811,4.55144,-0.519751
8.02492,4.47917,-0.516923
8.01552,4.40964,-0.514395
8.01522,4.34562,-0.51253
8.03117,4.29072,-0.511808
8.06883,4.2474,-0.51259
8.16829,4.23595,-0.517585
8.29813,4.23887,-0.524626
8.44259,4.24754,-0.532629
8.58835,4.25503,-0.540693
10.9303,1.20989,-0.625844
10.9286,1.14186,-0.625303
10.8393,-1.74633,-0.624761
4.68123,-9.74759,-0.614771
4.61962,-9.77252,-0.614531
3.79815,8.41833,-0.636021
3.8277,8.34682,-0.632167
3.88263,8.33131,-0.632821
3.93966,8.31995,-0.633839
6.31569,8.08547,-0.7107
6.45056,8.15452,-0.720735
