x,y,z
10.2127,15.0817,-0.618404
10.2536,14.9438,-0.615133
10.3012,14.8174,-0.612365
10.3205,14.6526,-0.607908
10.3475,14.5012,-0.604026
10.41,14.401,-0.602408
10.4255,14.2377,-0.597987
10.4865,14.1381,-0.596405
10.5718,14.0719,-0.596333
10.6205,13.9575,-0.594105
10.7334,13.9276,-0.595722
10.8426,13.8923,-0.597124
10.9419,13.8435,-0.597951
11.0553,13.812,-0.599604
11.1865,13.8013,-0.602265
11.3876,13.8746,-0.608879
11.4955,13.8321,-0.610173
11.8691,14.1046,-0.626312
11.9528,14.0285,-0.626169
12.115,14.0434,-0.630374
12.414,14.2127,-0.642021
12.6188,14.2695,-0.648419
12.8194,14.3184,-0.65453
13.0037,14.3461,-0.659706
13.2631,14.453,-0.668837
13.4937,14.5244,-0.676349
12.1856,11.459,-0.564917
12.6133,11.5728,-0.578972
14.2984,12.9581,-0.657334
12.7916,11.4504,-0.580769
12.9409,11.4419,-0.584579
14.8815,12.9958,-0.673905
14.8489,12.8076,-0.668585
14.0037,11.9295,-0.624946
14.9492,12.5775,-0.665961
12.6025,10.4718,-0.552623
13.7512,11.2843,-0.603091
13.8155,11.1959,-0.602876
13.8816,11.1091,-0.602768
14.3439,11.3354,-0.620849
13.474,10.5143,-0.578001
13.5359,10.4296,-0.577893
15.1888,11.5553,-0.649713
14.9222,11.2086,-0.634544
15.2436,11.3043,-0.645867
13.5411,9.91365,-0.566894
15.6136,11.2844,-0.656184
15.2091,10.8506,-0.635263
15.5564,10.955,-0.647628
15.762,10.9558,-0.653703
16.0333,10.999,-0.662618
16.4034,11.1055,-0.675774
16.0009,10.6904,-0.655429
15.6248,10.3011,-0.636413
16.0362,10.4317,-0.651367
16.174,10.3806,-0.65453
15.9528,10.101,-0.642416
16.0077,9.99869,-0.642129
16.0688,9.90028,-0.642129
16.3401,9.92968,-0.651007
15.5273,9.30576,-0.614378
16.0375,9.47826,-0.633322
15.838,9.22974,-0.62261
16.5257,9.36074,-0.646406
16.6108,9.27475,-0.647557
17.3428,9.26889,-0.670562
18.0396,8.1282,-0.674947
18.0718,8.00967,-0.674264
18.812,5.32953,-0.666536
18.9416,5.24092,-0.670167
16.2875,-1.60487,-0.55194
4.74372,13.5011,-0.655434
4.8556,13.2955,-0.647895
4.85942,12.8156,-0.626196
4.93437,12.7762,-0.625713
4.99732,12.7066,-0.623683
5.05774,12.6322,-0.621412
5.11368,12.5482,-0.618657
5.1791,12.4889,-0.617208
5.23156,12.3998,-0.614211
5.27959,12.3023,-0.61078
5.35417,12.2678,-0.610683
5.40099,12.1708,-0.607301
5.47475,12.1356,-0.607204
10.2817,14.9736,-0.841879
10.3539,14.8823,-0.840236
10.3979,14.7516,-0.836273
10.4052,14.5713,-0.829362
10.4511,14.4473,-0.825786
10.4534,14.2652,-0.81873
10.5187,14.1711,-0.816942
8.68726,11.5546,-0.66249
10.6706,14.0132,-0.815251
8.86804,11.4986,-0.665631
10.867,13.9135,-0.817232
8.86226,11.204,-0.654226
11.1031,13.8617,-0.822355
11.2269,13.8414,-0.825351
11.4764,13.7994,-0.83144
11.6998,13.8937,-0.841879
9.44735,10.8083,-0.657609
10.4395,11.7966,-0.725218
10.4163,11.626,-0.718307
8.71064,9.60266,-0.590338
8.83087,9.61599,-0.594736
10.9171,11.1794,-0.71908
9.82973,9.94294,-0.639535
10.4637,9.24478,-0.638616
10.5097,9.17121,-0.63794
