x,y,z
7.68067,14.8022,-0.563083
7.77088,14.7539,-0.563047
7.87116,14.7244,-0.563802
9.44676,17.4138,-0.675846
9.68265,17.3376,-0.677536
9.81299,17.3205,-0.679297
9.65267,16.7964,-0.660066
9.73089,16.6945,-0.658304
9.35052,15.8181,-0.624192
9.44997,15.7647,-0.624371
9.57663,15.756,-0.626456
9.62751,15.6229,-0.623329
9.72001,15.5585,-0.623113
9.82064,15.507,-0.623473
9.93126,15.4708,-0.624515
9.82216,15.0963,-0.611071
9.56635,14.5076,-0.588317
10.1427,15.1782,-0.619878
10.3023,15.2141,-0.624156
10.4526,15.2339,-0.627786
10.458,15.0431,-0.62225
10.5306,14.9509,-0.621028
10.6279,14.8941,-0.621388
10.9703,15.176,-0.636809
10.9351,14.9335,-0.629008
10.9407,14.7505,-0.623832
10.6169,14.1318,-0.599029
10.6894,14.0481,-0.598203
11.1817,14.5094,-0.622143
11.6094,14.8746,-0.641949
11.7035,14.807,-0.642129
12.0439,15.047,-0.656507
12.1946,15.045,-0.65985
12.1624,14.8185,-0.652805
12.2856,14.7828,-0.654638
12.5151,14.8723,-0.662402
12.7708,14.9885,-0.671533
12.5139,14.5058,-0.652337
12.2273,13.9989,-0.631812
13.0412,14.7471,-0.671353
12.9821,14.5,-0.663301
12.9493,14.2861,-0.656795
13.3442,14.5414,-0.67315
13.5672,14.6035,-0.680231
16.3351,9.1208,-0.636198
15.1074,3.78355,-0.523435
4.69021,17.7668,-0.852124
5.75706,16.0699,-0.788961
5.93293,15.9419,-0.786061
5.62697,13.808,-0.684478
6.03789,12.9576,-0.654709
6.13053,12.9482,-0.656207
6.62697,13.564,-0.693467
6.48768,13.0748,-0.669256
6.87688,13.4424,-0.693612
6.99974,13.4779,-0.697865
7.09022,13.4498,-0.698687
7.18722,13.4333,-0.700185
7.23949,13.3337,-0.69714
7.26671,13.1901,-0.691679
7.32071,13.0973,-0.689021
7.42753,13.0991,-0.691631
7.55706,13.139,-0.696415
7.60533,13.0371,-0.693322
7.70502,13.0238,-0.695207
7.78119,12.9702,-0.694869
7.87671,12.9487,-0.696367
7.96545,12.9154,-0.697237
8.12079,12.9883,-0.704196
8.24685,13.0116,-0.7084
8.23908,12.8246,-0.700571
8.31162,12.7646,-0.70004
8.39419,12.7201,-0.700426
8.51094,12.7264,-0.703809
8.66955,12.793,-0.710768
8.7264,12.7083,-0.708932
8.88293,12.7677,-0.715601
9.00196,12.7709,-0.719032
9.0993,12.7423,-0.720627
9.23117,12.7606,-0.725073
9.42441,12.8609,-0.734497
9.54243,12.8557,-0.737686
9.65894,12.8472,-0.740731
9.74727,12.8005,-0.741504
9.87503,12.8045,-0.745419
10.0628,12.8838,-0.754021
10.1727,12.861,-0.756437
10.2926,12.8497,-0.759627
10.4134,12.8383,-0.762865
10.6321,12.9448,-0.773545
10.8237,13.0145,-0.78205
10.9439,12.9959,-0.785095
10.9567,12.8503,-0.780117
10.9968,12.7382,-0.777266
11.036,12.6261,-0.774415
11.0868,12.5282,-0.772482
11.1215,12.4131,-0.769437
11.1645,12.3084,-0.767069
11.2135,12.2109,-0.765184
11.2529,12.1038,-0.762671
12.7461,10.9861,-0.777218
13.0156,11.0799,-0.790073
12.7831,5.84874,-0.643207
12.8078,5.76527,-0.642627
12.2636,1.05088,-0.558587
3.01965,13.4338,-0.792957
3.17389,13.3521,-0.790249
3.33532,13.3034,-0.789707
3.4027,13.2276,-0.786277
3.48024,13.1929,-0.785435
4.82057,11.8358,-0.733321
8.57998,10.582,-0.784171
8.61688,10.4952,-0.781523
8.65112,10.406,-0.778695
8.69552,10.3298,-0.77689
8.73802,10.252,-0.774964
8.78706,10.1823,-0.7737
8.84149,10.1192,-0.772978
8.90408,10.0655,-0.773038
8.96234,10.0069,-0.772737
9.01687,9.94437,-0.772136
9.06489,9.87488,-0.770992
9.11988,9.81323,-0.770511
9.17718,9.75418,-0.77027
9.23273,9.69335,-0.769909
9.28649,9.63076,-0.769428
9.35238,9.58075,-0.770029
9.47344,9.58637,-0.775385
9.67681,9.67272,-0.787722
9.90148,9.77657,-0.801743
10.1063,9.85711,-0.813959
10.3147,9.93757,-0.826356
9.74592,2.69495,-0.572467
9.76228,2.6351,-0.572467
9.16162,-1.13182,-0.51939
8.18603,-4.50766,-0.52625
8.15909,-4.55829,-0.526311
3.89541,7.72998,-0.593773
7.55593,8.75185,-0.805667
7.7145,8.82548,-0.817302
7.83459,8.85268,-0.824573
8.00522,8.93444,-0.837299
9.72686,2.68716,-0.698411
9.72005,2.62119,-0.696666
3.41358,-6.6872,-0.510077
2.10544,9.92692,-0.821746
2.15865,9.87877,-0.818709
2.2166,9.85367,-0.817696
2.27837,9.84571,-0.818202
2.08658,9.26492,-0.888449
2.15326,9.29461,-0.89272
3.96925,7.41454,-0.782458
5.81003,1.30044,-0.542909
5.30109,-1.86436,-0.510297
5.81425,1.30351,-0.61361
5.2804,-1.85493,-0.574046
5.24646,-1.87925,-0.571437
5.81182,1.33834,-0.688894
5.78312,1.29441,-0.684296
5.82296,1.26587,-0.688289
5.23282,-1.84037,-0.638073
5.18592,-1.85971,-0.633475
5.80526,1.34002,-0.759834
5.79887,1.30112,-0.757842
5.81933,1.26826,-0.759569
5.28114,-1.81783,-0.709911
5.25212,-1.84397,-0.707388
5.23604,-1.87449,-0.706724
5.25423,-1.91745,-0.710973
1.8491,-1.63824,-0.564927
1.85854,-1.66706,-0.571349
1.89996,-1.64034,-0.604245
1.84392,-1.6118,-0.588577
1.82602,-1.61602,-0.585842
1.84131,-1.64982,-0.594546
1.86785,-1.61551,-0.624528
1.84046,-1.61168,-0.618288
1.82765,-1.62038,-0.617248
1.81839,-1.63221,-0.617508
1.86625,-1.69591,-0.638568
1.83775,-1.58717,-0.642839
1.83015,-1.60032,-0.643652
1.8239,-1.61471,-0.645007
1.81539,-1.62716,-0.645549
1.81535,-1.64732,-0.649342
1.83088,-1.62382,-0.678055
1.82517,-1.63887,-0.679746
1.89889,-1.72615,-0.713003
1.88115,-1.62524,-0.719504
1.85534,-1.64313,-0.717164
1.83597,-1.64618,-0.713361
1.9385,-1.78396,-0.797534
1.35335,1.4537,-0.615071
1.35834,1.44123,-0.613188
1.37502,1.44111,-0.616954
1.9821,-1.67161,-0.815607
1.91404,-1.63441,-0.790501
1.84366,-1.59395,-0.764139
1.8267,-1.59898,-0.761001
1.81188,-1.60575,-0.758804
1.80411,-1.61874,-0.759746
1.82577,-1.65851,-0.773868
1.87146,-1.72111,-0.798974
1.35166,1.46834,-0.642879
1.3426,1.44063,-0.633795
1.35206,1.43306,-0.63412
1.36344,1.42747,-0.635417
1.8955,-1.61976,-0.81352
1.85977,-1.60909,-0.801841
1.83064,-1.60365,-0.793082
1.81156,-1.6067,-0.788865
1.80378,-1.61968,-0.789838
1.81201,-1.64725,-0.798272
1.83251,-1.68651,-0.812547
