x,y,z
14.7446,7.53479,-0.558842
15.0884,6.79854,-0.558518
15.1399,6.71028,-0.558914
14.9813,6.42124,-0.549532
15.0766,6.1361,-0.548741
15.7547,4.7784,-0.555427
15.8574,4.70352,-0.558195
15.8248,4.3786,-0.553845
15.861,4.28402,-0.554205
16.4185,4.32667,-0.573975
16.1882,4.15994,-0.564449
15.3788,3.85152,-0.5335
15.9352,3.88709,-0.553234
15.4541,3.66943,-0.534578
15.9339,3.68023,-0.551473
16.7509,3.76079,-0.580769
15.7748,3.44013,-0.543996
15.9374,3.37328,-0.549208
15.9901,3.28206,-0.550394
16.2501,3.23163,-0.559201
16.2627,3.13054,-0.55895
16.4074,3.0541,-0.563551
19.745,2.68076,-0.67998
19.6986,2.55148,-0.677715
19.6544,2.42322,-0.675558
19.6103,2.29573,-0.673438
19.5724,2.16963,-0.671568
19.4671,2.03712,-0.667291
19.3658,1.90648,-0.663193
19.3562,1.78569,-0.662438
19.321,1.66294,-0.660785
19.2611,1.53879,-0.658268
19.1686,1.41309,-0.654602
19.0991,1.29019,-0.651798
18.953,1.16355,-0.646262
18.7942,1.03809,-0.640295
18.8202,0.92373,-0.641014
18.8654,0.809948,-0.642452
18.8221,0.692414,-0.640727
18.8561,0.462047,-0.641697
18.8656,0.346467,-0.641949
18.8834,0.230898,-0.642524
18.9064,0.115161,-0.643315
18.9278,-0.000849886,-0.64407
18.9424,-0.117081,-0.644609
18.9533,-0.233455,-0.64504
18.9595,-0.349894,-0.645328
18.962,-0.466344,-0.645508
18.9578,-0.582653,-0.645472
18.9519,-0.698891,-0.6454
18.9242,-0.814176,-0.644573
18.9009,-0.929394,-0.643926
18.8699,-1.04397,-0.643027
18.8352,-1.15802,-0.642021
18.7969,-1.27147,-0.640907
18.7508,-1.38399,-0.639541
18.7002,-1.49567,-0.638031
18.6707,-1.60867,-0.637312
18.6834,-1.72531,-0.638139
19.0265,-1.87481,-0.650935
16.4866,-2.34297,-0.562221
16.46,-2.44232,-0.561789
16.2785,-5.71289,-0.583788
3.89154,14.3824,-0.683947
3.96558,14.3072,-0.681386
4.0552,14.2893,-0.681724
4.81278,13.1782,-0.641854
6.90952,13.3042,-0.688393
8.12556,12.9959,-0.704631
8.18834,12.7456,-0.696029
7.77429,11.9393,-0.652389
8.05259,12.2023,-0.670415
8.36437,12.5072,-0.691051
8.51772,12.569,-0.697672
8.59355,12.5148,-0.697575
7.06458,10.0219,-0.556316
8.24437,11.5449,-0.649442
8.3092,11.486,-0.648958
8.6162,11.6077,-0.66249
8.28544,10.8804,-0.624747
8.33131,10.8025,-0.623103
8.34026,10.678,-0.618609
8.59955,10.8718,-0.633735
8.14474,10.1679,-0.593382
8.62347,10.6312,-0.625375
8.67346,10.4286,-0.619334
8.88502,10.4202,-0.625616
8.70143,10.0789,-0.607301
9.1095,10.4217,-0.632769
9.01906,10.1913,-0.621509
9.48732,9.71506,-0.620059
11.146,6.21797,-0.580576
11.1585,6.1355,-0.579174
11.1863,6.06168,-0.578643
11.2612,6.01316,-0.580721
13.6334,3.58738,-0.64514
13.8283,3.54811,-0.653791
13.8799,3.47071,-0.655289
13.9194,3.38997,-0.656207
13.9972,3.3181,-0.659059
14.0679,3.24382,-0.661572
14.1022,3.16072,-0.662296
14.1379,3.07775,-0.663118
14.3627,3.03452,-0.673315
14.3801,2.94614,-0.673267
14.4283,2.86388,-0.674765
14.5751,2.80018,-0.681144
14.6273,2.71726,-0.682884
14.9548,2.58869,-0.697382
15.066,2.51283,-0.702069
15.0979,2.42303,-0.702891
15.1026,2.32882,-0.702408
15.0968,2.23319,-0.701441
15.1172,2.14149,-0.701779
15.0944,2.04387,-0.70004
15.0512,1.94404,-0.697333
14.9726,1.84056,-0.692936
14.9132,1.74043,-0.689504
14.8829,1.64439,-0.687523
14.8728,1.55096,-0.686557
14.8731,1.4588,-0.686122
14.852,1.36477,-0.684672
14.8477,1.08918,-0.683367
14.9133,-0.189062,-0.684672
15.2434,-0.286777,-0.700716
12.5518,-0.699138,-0.571297
2.81292,10.1566,-0.598223
2.92955,10.0944,-0.596538
4.92494,10.0854,-0.639504
5.6294,8.88581,-0.597019
5.69568,8.86958,-0.598343
6.06664,8.28218,-0.581794
6.67154,6.91903,-0.542318
6.83871,6.83598,-0.545808
11.0033,4.39765,-0.677236
10.9362,4.29322,-0.671158
11.2008,4.31794,-0.686563
11.8589,3.91489,-0.715749
11.9368,3.85956,-0.719179
12.0012,3.7992,-0.721767
12.0223,3.7249,-0.721647
12.045,3.65106,-0.721647
12.0662,3.5768,-0.721587
12.0429,3.48964,-0.718758
12.0516,3.41214,-0.717976
12.0453,3.33069,-0.716291
12.0405,3.24995,-0.714726
12.0409,3.17093,-0.713523
12.033,3.09004,-0.711838
12.0237,3.00912,-0.710093
12.0099,2.92748,-0.708107
12.0063,2.84867,-0.706783
12.0245,2.77517,-0.706843
12.0365,2.70024,-0.706542
12.0333,2.62209,-0.705339
12.0666,1.03659,-0.693002
12.1563,0.969191,-0.698057
12.2596,0.901756,-0.703955
9.7761,0.0580317,-0.552247
