x,y,z
7.97299,17.6908,-0.661216
8.08389,17.647,-0.661432
8.53471,16.9537,-0.645975
8.63994,16.9036,-0.646083
9.00135,13.8348,-0.556937
9.08442,13.7768,-0.556829
9.56777,13.584,-0.560891
9.21848,12.919,-0.534111
9.2923,12.8549,-0.533787
9.43005,12.8783,-0.537382
9.80657,13.2215,-0.555355
9.83229,13.0876,-0.552048
10.8685,12.9156,-0.570416
11.0739,12.997,-0.577426
11.1535,12.9288,-0.577426
11.2911,12.9271,-0.580625
11.4616,12.9609,-0.585586
11.6822,13.0482,-0.593206
11.764,12.9785,-0.593314
11.9102,12.82,-0.592667
12.0078,12.767,-0.593673
12.0928,12.7004,-0.594033
12.3494,12.8115,-0.603307
12.4362,12.7441,-0.603738
12.6553,12.8105,-0.610963
12.9768,12.9756,-0.623329
13.1436,12.9821,-0.62775
13.3275,13.0031,-0.632998
13.4941,13.005,-0.637348
13.6055,12.9523,-0.638929
13.8186,12.9946,-0.645544
14.0914,13.0891,-0.655033
14.2716,13.0942,-0.659922
14.4472,13.093,-0.664559
14.7455,13.1994,-0.675091
15.0956,13.0204,-0.680303
15.0992,12.8627,-0.676709
15.1388,12.737,-0.674875
15.1759,12.61,-0.67297
15.2275,12.4958,-0.671784
15.2791,12.3819,-0.670634
15.3259,12.2649,-0.669304
15.3867,12.1594,-0.668657
15.4563,12.0611,-0.668441
15.5253,11.9624,-0.668225
15.5746,11.8487,-0.667147
15.6094,11.7248,-0.665458
15.657,11.6109,-0.664379
15.7199,11.5087,-0.66402
15.7837,11.4074,-0.663732
15.8615,11.3161,-0.664092
15.9429,11.2272,-0.664631
16.0402,11.1491,-0.665889
16.1495,11.0787,-0.667686
16.3447,11.0657,-0.673222
15.9839,5.71837,-0.573867
18.2359,3.6265,-0.632028
19.7081,3.04619,-0.680555
19.5989,2.9063,-0.675918
19.5312,2.77391,-0.672827
19.4776,2.64447,-0.670274
15.4449,0.948254,-0.51984
16.0939,-2.69163,-0.550179
4.07013,18.0921,-0.860291
4.17813,18.0541,-0.859663
4.41331,17.1433,-0.819552
4.50695,17.0724,-0.817377
4.60171,17.0078,-0.815541
5.00994,15.4626,-0.749478
5.24882,15.2374,-0.742809
5.00026,13.957,-0.680371
5.53902,15.1673,-0.744307
5.4728,14.7052,-0.722222
5.55656,14.6546,-0.721352
5.76337,14.3949,-0.713281
8.64176,11.2051,-0.647702
9.68077,11.3536,-0.684962
9.69086,11.2252,-0.680564
9.87261,11.2949,-0.688876
10.0251,11.3283,-0.694965
10.1964,11.3805,-0.702359
10.2936,11.348,-0.704341
10.6796,11.4871,-0.721932
10.8128,11.4883,-0.726378
10.8969,11.4362,-0.727344
10.9163,11.3166,-0.723816
10.9429,11.2059,-0.720869
10.9897,11.1165,-0.71937
11.0386,11.0298,-0.718066
11.0592,10.9155,-0.714876
11.0902,10.8126,-0.71246
11.1376,10.7263,-0.711203
11.1931,10.6481,-0.710527
11.2495,10.5711,-0.709947
11.3017,10.4903,-0.709125
12.1057,9.43956,-0.705791
12.1713,9.37119,-0.706274
12.3145,9.36163,-0.711493
12.8725,2.55494,-0.598022
12.3204,-1.21868,-0.562067
11.2929,-4.60226,-0.553078
3.14459,14.402,-0.85157
3.27734,14.5801,-0.863786
3.17851,13.3715,-0.791453
3.33655,12.9704,-0.77027
3.64601,13.8213,-0.82461
3.73439,13.8121,-0.825453
3.83293,13.839,-0.828582
3.67079,12.6482,-0.756851
7.05731,7.68805,-0.592024
7.10095,7.64094,-0.591724
9.05977,9.05598,-0.735126
9.11445,8.99951,-0.735066
9.15593,8.93018,-0.733923
9.20408,8.8676,-0.733381
9.25687,8.80958,-0.733261
9.30711,8.7492,-0.73296
9.34526,8.67766,-0.731696
9.37773,8.60126,-0.730011
9.41628,8.53083,-0.728868
9.45803,8.46357,-0.728025
9.50529,8.40141,-0.727664
9.56193,8.34753,-0.728086
9.61221,8.28805,-0.728025
9.68113,8.24444,-0.72947
9.84841,8.28319,-0.738677
6.52058,-6.76785,-0.52944
3.14979,12.5525,-0.906233
3.20911,12.4644,-0.901071
3.28374,12.4377,-0.900562
3.30896,12.2286,-0.886309
3.36622,11.8608,-0.861586
3.36996,11.6024,-0.843552
3.42405,11.5242,-0.839189
3.52687,11.6089,-0.847261
3.5318,11.3736,-0.830972
3.60575,11.3651,-0.83199
3.63269,11.2108,-0.821883
7.76013,7.47306,-0.748149
7.83401,7.45212,-0.750985
7.96608,7.48519,-0.759638
8.95268,1.26776,-0.621914
8.94547,1.21079,-0.620823
8.34653,-1.93221,-0.587301
6.44877,6.852,-0.759225
6.56217,6.88732,-0.768
6.68387,6.9294,-0.777703
8.93452,1.26595,-0.726573
8.93126,1.20964,-0.725645
8.40228,-1.89005,-0.691727
8.37887,-1.93887,-0.690714
1.82562,8.10557,-0.772558
1.86455,8.04767,-0.767899
1.88992,7.93538,-0.757804
1.94,7.92944,-0.758387
1.99685,7.95021,-0.761687
2.0451,7.93588,-0.761493
1.83038,5.41598,-0.519809
1.7849,5.39021,-0.654045
1.81858,5.38103,-0.654287
4.93901,-1.66929,-0.597416
4.46295,1.41309,-0.588819
4.93627,-1.66529,-0.659589
4.45954,1.43926,-0.64847
4.44187,1.40352,-0.644409
4.46931,1.38209,-0.64731
4.89555,-1.62121,-0.717512
