x,y,z
7.25833,18.4755,-0.677248
8.22334,17.3848,-0.654997
7.03037,14.63,-0.547087
7.11694,14.5803,-0.546836
7.20716,14.5381,-0.546908
8.74729,17.1137,-0.654566
8.9267,17.2034,-0.660389
8.46529,16.0722,-0.616643
9.15551,17.1269,-0.661791
9.39482,17.3181,-0.671928
9.04355,16.4293,-0.637815
9.33596,16.2453,-0.637204
9.62594,15.8371,-0.629871
9.13361,14.8215,-0.589468
9.99713,15.1609,-0.616463
10.4181,15.1836,-0.625593
10.5767,15.2138,-0.629727
10.8572,15.2154,-0.635587
9.95272,13.7684,-0.574334
10.8695,14.844,-0.625018
11.3075,15.245,-0.645975
11.0148,14.6615,-0.622862
11.2051,14.7257,-0.628829
11.7088,15.1933,-0.6532
11.522,14.7628,-0.636845
11.8033,14.9333,-0.647916
11.4925,14.3581,-0.624767
11.9466,14.7392,-0.645687
12.1117,14.7567,-0.649929
12.2269,14.7121,-0.651331
12.4501,14.7951,-0.658772
12.6009,14.7892,-0.662115
12.6092,14.6162,-0.657585
12.1977,13.9651,-0.630195
12.2752,13.881,-0.629763
12.8554,14.3586,-0.656471
12.9648,14.3031,-0.657621
13.4868,14.6967,-0.680735
13.5522,14.5874,-0.679441
15.4616,8.63314,-0.600216
17.2994,6.55056,-0.628613
15.8649,-0.390113,-0.534075
15.8583,-0.487328,-0.533931
4.67159,16.4619,-0.790991
4.61119,14.5352,-0.700861
4.74492,14.6445,-0.707869
4.78117,14.1611,-0.686218
5.29396,14.7769,-0.722512
5.21644,14.0162,-0.686653
5.40388,13.9922,-0.68878
5.54482,14.0991,-0.696077
5.63568,14.076,-0.696657
5.23767,12.8525,-0.634557
5.34818,12.8967,-0.638568
5.4179,12.8415,-0.637408
9.05777,12.8501,-0.72372
12.7196,10.9633,-0.775526
12.9913,11.0592,-0.788526
13.305,11.1863,-0.804087
11.7914,5.48268,-0.592223
11.6791,-2.85466,-0.544766
11.6333,-2.91922,-0.543364
2.61634,13.1387,-0.770511
2.70334,13.1537,-0.772436
2.77758,13.1066,-0.770571
2.83388,12.9791,-0.763771
2.91631,12.9742,-0.764553
2.99272,12.9424,-0.763711
3.14516,12.8795,-0.762146
3.62321,12.4843,-0.74656
3.69179,12.435,-0.744875
7.30529,11.6889,-0.79386
7.42816,11.7248,-0.799637
7.53502,11.7336,-0.803548
7.65643,11.7633,-0.809024
7.70208,11.6761,-0.806136
7.75416,11.5996,-0.80403
7.79551,11.508,-0.80084
7.84451,11.4287,-0.798554
7.89511,11.3525,-0.796507
9.5023,9.73431,-0.782968
9.70358,9.81924,-0.795123
9.87096,9.86677,-0.80427
10.0649,9.93787,-0.815584
11.0558,0.745077,-0.630899
3.94059,10.7894,-0.800141
4.00429,10.7585,-0.799632
4.03593,10.6433,-0.792578
4.12883,10.6899,-0.798177
4.19872,10.6755,-0.79905
4.28342,10.6977,-0.802831
4.36742,10.7165,-0.806394
4.44608,10.7208,-0.808867
8.58258,2.42768,-0.61297
7.90349,-1.27551,-0.546362
7.89649,-1.32414,-0.546435
6.77034,-4.64964,-0.561487
6.75151,-4.69793,-0.562359
3.63634,9.95794,-0.860136
3.69181,9.9205,-0.858786
2.98076,7.7189,-0.663124
5.85775,8.31073,-0.823434
5.97349,8.36545,-0.832883
6.07143,8.39323,-0.839633
6.17229,8.42333,-0.846721
8.57383,2.48292,-0.718304
8.56685,2.42403,-0.716364
8.59309,2.3746,-0.717376
7.9023,-1.27445,-0.640259
7.8619,-1.31748,-0.637474
2.85829,7.53275,-0.748001
2.898,7.49836,-0.746254
2.93812,7.46562,-0.744701
2.97685,7.4299,-0.742857
3.03215,7.43546,-0.74538
4.14629,7.74537,-0.81905
4.18804,7.70928,-0.817885
4.24535,7.70175,-0.819924
4.32118,7.72681,-0.82565
4.39257,7.74257,-0.830406
4.47275,7.77241,-0.836812
5.33899,8.08656,-0.907279
3.43677,7.37625,-0.851866
3.50791,7.40983,-0.858496
3.9203,7.54917,-0.892191
3.999,7.58653,-0.8998
4.07221,7.61181,-0.905995
2.17034,6.98346,-0.853338
2.20204,6.93501,-0.84886
2.26077,6.97141,-0.855274
2.31317,6.98662,-0.859025
2.3722,7.02026,-0.865196
2.42493,7.03373,-0.868826
4.61798,1.27718,-0.603557
4.60946,1.24443,-0.6013
3.94845,-1.8682,-0.546862
3.95299,-1.90013,-0.549252
4.6002,1.26936,-0.661089
4.6079,1.24111,-0.661089
3.95116,-1.87247,-0.60249
3.9289,-1.89153,-0.600749
4.58358,1.26767,-0.716234
4.59508,1.24055,-0.716861
4.60643,1.21334,-0.717488
3.88184,-1.83668,-0.643018
3.89453,-1.87202,-0.647251
4.5981,1.29834,-0.777825
4.58603,1.26459,-0.774287
4.58989,1.2354,-0.773613
4.59929,1.20772,-0.77395
4.00551,-1.89906,-0.718854
3.92717,-1.89154,-0.706217
3.92877,-1.92209,-0.708744
3.99183,-1.86053,-0.766853
3.91278,-1.85299,-0.753173
3.90311,-1.87782,-0.753533
3.89417,-1.90303,-0.754073
0.838644,-2.2246,-0.888394
0.817214,-2.20874,-0.879645
