x,y,z
17.5799,9.53473,-0.682604
17.6054,9.40926,-0.681274
17.6177,9.27731,-0.679441
17.6388,9.15063,-0.678003
17.6493,9.01903,-0.67617
17.6445,8.88047,-0.673761
17.6673,8.75651,-0.672503
17.6812,8.62865,-0.670921
17.6977,8.50269,-0.669484
17.7062,8.37343,-0.667758
17.7074,8.24144,-0.665781
17.7241,8.11724,-0.664451
17.7562,8.00053,-0.663768
17.7383,7.86187,-0.661144
17.7862,7.75288,-0.661144
17.7728,7.61762,-0.658772
17.7833,7.49329,-0.65737
17.7901,7.36798,-0.65586
17.8211,7.25303,-0.655321
17.856,7.13983,-0.654961
17.8558,7.01297,-0.653272
17.8351,6.87882,-0.650828
17.8629,6.76395,-0.650288
17.8619,6.63855,-0.648671
17.8648,6.51513,-0.647233
17.88,6.39664,-0.646298
17.8868,6.27556,-0.645076
17.8995,6.15692,-0.644106
17.9028,6.03548,-0.642812
17.9186,5.91862,-0.642021
17.9232,5.79841,-0.640835
17.907,5.67204,-0.638894
17.9071,5.5514,-0.637599
17.8873,5.42518,-0.635587
17.8771,5.30254,-0.633969
17.8306,5.16992,-0.631021
17.811,5.04598,-0.629116
17.8041,4.92621,-0.627714
17.7752,4.80098,-0.625522
17.7076,4.66636,-0.621927
17.6846,4.54444,-0.620022
17.6627,4.42346,-0.618189
17.6323,4.30103,-0.616068
17.5796,4.17406,-0.613156
17.5552,4.05465,-0.611323
17.5437,3.93875,-0.609993
17.5216,3.82103,-0.608303
17.4949,3.70289,-0.60647
17.4693,3.58563,-0.604709
16.5511,0.608917,-0.558985
16.5216,0.506341,-0.557799
16.4334,0.402731,-0.554528
16.3607,0.300515,-0.551832
16.3312,0.199744,-0.550718
16.2942,0.0993035,-0.549352
16.2485,-0.000674529,-0.547698
16.2122,-0.10015,-0.546404
16.1753,-0.199181,-0.54511
16.1378,-0.297762,-0.543816
16.1027,-0.395965,-0.54263
16.065,-0.493687,-0.541372
16.0377,-0.591366,-0.540509
16.0158,-0.688987,-0.539862
15.9943,-0.786411,-0.539251
15.9682,-0.883376,-0.538496
15.9376,-0.979805,-0.537598
15.8924,-1.07495,-0.536196
15.8367,-1.16883,-0.534434
8.73942,13.4217,-0.737976
11.9177,13.9775,-0.851786
15.1744,12.2885,-0.907797
15.1926,12.1497,-0.904269
15.1085,11.9312,-0.894507
15.0853,11.7633,-0.888611
15.105,11.6303,-0.885421
15.1236,11.4975,-0.882232
15.106,11.3385,-0.876916
15.1046,11.1933,-0.872663
15.1472,11.0815,-0.871117
15.1818,10.9644,-0.869135
15.1682,10.8136,-0.864351
15.1649,10.6715,-0.860243
15.1833,10.5457,-0.857488
15.1917,10.414,-0.854202
15.1676,10.2612,-0.84908
15.1929,10.143,-0.846905
15.2032,10.0155,-0.843909
15.2007,9.88067,-0.840236
15.203,9.75001,-0.836901
15.2153,9.62663,-0.834195
15.2266,9.50347,-0.831489
15.2243,9.37268,-0.828057
15.2345,9.25057,-0.825399
15.2567,9.13639,-0.823466
15.2188,8.98724,-0.818199
15.2313,8.86906,-0.815831
15.2517,8.75604,-0.813946
15.2625,8.63818,-0.811578
15.2393,8.50203,-0.807374
15.2308,8.37515,-0.804039
15.2433,8.26059,-0.801913
15.2523,8.14479,-0.799641
15.2649,8.03152,-0.797611
15.2598,7.90966,-0.794664
15.2591,7.79089,-0.792006
15.2718,7.67962,-0.790121
15.273,7.56316,-0.787656
15.232,7.42683,-0.782968
15.2233,7.30729,-0.780069
15.2163,7.18942,-0.777314
15.214,7.07444,-0.77485
15.2126,6.96059,-0.772482
15.194,6.83964,-0.769244
15.1827,6.72282,-0.766441
15.1944,6.61677,-0.764894
15.1814,6.50061,-0.762091
15.1676,6.38486,-0.759288
15.1604,6.27257,-0.756872
15.1597,6.16363,-0.754842
15.1509,6.05197,-0.752426
15.1217,5.93298,-0.748995
15.0805,5.81027,-0.744984
15.0775,5.70314,-0.743002
15.0711,5.59522,-0.740876
15.0685,5.48931,-0.738991
15.0577,5.38094,-0.73672
15.0367,5.26962,-0.733965
15.0376,5.16654,-0.73237
15.0292,5.06078,-0.730341
15.0031,4.94969,-0.727441
14.9809,4.84065,-0.724783
14.957,4.73176,-0.722077
14.9352,4.62423,-0.719515
14.9107,4.51658,-0.716857
14.8931,4.41166,-0.714586
14.895,4.31297,-0.71333
14.8856,4.21143,-0.711541
14.8707,4.10884,-0.709512
14.8648,4.0092,-0.707965
13.9732,0.423092,-0.639438
13.9676,0.337153,-0.639051
13.9544,0.251172,-0.638326
13.9227,0.165151,-0.636732
13.8855,0.0794997,-0.634895
13.8707,-0.00569679,-0.63417
13.8655,-0.0907737,-0.633929
13.8137,-0.175207,-0.631464
13.7954,-0.259645,-0.630642
6.73077,7.79965,-0.583961
7.39246,7.76138,-0.609055
7.43579,7.71157,-0.608694
9.40468,9.63432,-0.774543
9.43695,9.54945,-0.772256
8.55118,8.44337,-0.687346
8.85035,8.01815,-0.682832
8.89938,7.9637,-0.682832
9.40722,7.52583,-0.689151
9.48612,7.49395,-0.691678
12.4466,9.34578,-0.901216
12.4781,9.25021,-0.899291
12.5161,9.15991,-0.897907
12.5219,9.0467,-0.894176
12.5162,8.92623,-0.889662
12.5193,8.81307,-0.885871
12.5412,8.71387,-0.883524
12.5606,8.61362,-0.881057
12.5711,8.50785,-0.877988
12.5948,8.41171,-0.875942
12.607,8.30845,-0.873113
12.6318,8.21407,-0.871248
12.6677,8.12725,-0.870225
12.6446,7.89506,-0.861559
8.24251,5.07662,-0.54647
12.6953,7.71183,-0.85837
8.51313,5.10025,-0.561153
12.7305,7.52094,-0.854278
12.7437,7.42359,-0.851991
12.7509,7.32338,-0.849343
12.7513,7.21992,-0.846274
12.7744,7.12987,-0.84483
8.45107,4.64922,-0.544364
12.7469,6.91073,-0.837007
12.7415,6.80699,-0.833757
12.7583,6.71566,-0.832072
12.7771,6.62577,-0.830568
12.7846,6.53044,-0.828341
12.7719,6.42541,-0.824791
12.7538,6.31856,-0.82094
12.7582,6.22356,-0.818653
12.7584,6.12701,-0.816125
12.7524,6.02814,-0.813237
12.7539,5.93335,-0.81089
12.7474,5.83546,-0.808062
12.7283,5.73254,-0.804451
12.7213,5.63574,-0.801683
12.719,5.54163,-0.799276
12.7243,5.4513,-0.79741
12.7051,5.35103,-0.79398
12.6971,5.25618,-0.791332
12.6977,5.16538,-0.789286
12.7078,5.07886,-0.787902
12.7174,4.9924,-0.786518
12.7301,4.90745,-0.785375
12.7245,4.81582,-0.783088
12.722,4.72584,-0.781042
12.7067,4.63162,-0.778214
12.6897,4.53744,-0.775325
12.6862,4.44859,-0.773339
12.6906,4.36288,-0.771895
12.6841,4.27377,-0.769789
12.6693,4.18241,-0.767201
12.6643,4.09477,-0.765275
12.6569,4.00674,-0.763229
12.6488,3.91896,-0.761183
12.6401,3.83143,-0.759137
12.6404,3.747,-0.757693
12.6392,3.66242,-0.756189
12.6278,3.57528,-0.754082
12.6024,3.4847,-0.751134
9.4303,1.33786,-0.537082
11.7652,0.358631,-0.672482
11.7412,0.285803,-0.670917
11.7218,0.213374,-0.669653
11.7029,0.141206,-0.66845
10.0105,-0.740438,-0.568014
7.93275,-5.4448,-0.54292
5.37945,8.15094,-0.674706
5.23002,7.1362,-0.607734
5.63106,6.20711,-0.573703
7.02147,5.75703,-0.624677
7.92703,6.41877,-0.706337
8.44737,5.86659,-0.712518
9.08452,4.22375,-0.693103
9.13565,4.17955,-0.695139
9.19387,4.13815,-0.697757
9.23824,4.09015,-0.699284
9.26042,4.03219,-0.699066
9.23547,3.95409,-0.695139
9.24118,3.88961,-0.693685
9.24183,3.8233,-0.691867
9.24844,3.62813,-0.686995
9.23423,3.55732,-0.684159
9.25495,3.50024,-0.684086
9.27532,3.44304,-0.684013
9.28409,3.38163,-0.683068
9.29527,3.32124,-0.682341
9.3023,3.25952,-0.681323
9.31363,3.19947,-0.680668
9.32269,3.13876,-0.679869
9.31715,3.07337,-0.677978
9.31021,3.00786,-0.676015
9.31898,2.94767,-0.675287
9.30641,2.88099,-0.67296
9.31532,2.82123,-0.672306
9.34488,2.76771,-0.673251
9.33391,2.70227,-0.671143
9.30521,2.63218,-0.667725
9.301,2.56946,-0.666198
9.30407,2.50896,-0.665253
9.30868,2.44903,-0.664453
9.31484,2.38964,-0.663798
9.28675,2.32179,-0.660599
9.29695,2.26382,-0.660308
9.29514,2.20305,-0.659144
9.30751,2.14575,-0.659072
9.31369,2.08707,-0.658563
9.30683,2.02564,-0.657108
9.31127,1.96685,-0.656527
9.32024,1.90907,-0.656309
9.32004,1.84952,-0.655436
9.31652,1.78947,-0.654345
9.32144,1.73118,-0.653909
9.33385,1.67431,-0.654054
9.32626,1.61394,-0.652745
9.32418,1.55472,-0.651873
9.32468,1.49605,-0.651218
9.32284,1.43713,-0.650419
9.32853,1.37947,-0.6502
9.34076,1.32276,-0.650491
9.34179,1.26449,-0.649982
9.34343,1.20637,-0.649546
9.34868,1.14878,-0.6494
9.35159,1.09093,-0.64911
9.36207,1.03397,-0.6494
9.37023,0.976712,-0.649546
9.37604,0.919199,-0.649546
9.38449,0.861925,-0.649764
9.39436,0.746698,-0.649764
9.39677,0.688895,-0.649619
9.39983,0.631158,-0.649546
9.39556,0.572983,-0.648964
9.40189,0.515486,-0.649182
4.87867,-5.80374,-0.515458
3.11272,7.37871,-0.640596
3.09463,6.74989,-0.591238
