x,y,z
10.8887,13.102,-0.576024
12.1773,13.2698,-0.611071
12.8141,13.2936,-0.627391
12.9066,13.2262,-0.627966
12.1545,12.3036,-0.585334
12.9923,12.9912,-0.62412
12.4511,12.2982,-0.592739
12.5449,12.2397,-0.593673
12.6464,12.1881,-0.595003
12.7724,11.0166,-0.569949
12.8747,10.9678,-0.571603
13.0894,11.0128,-0.57854
12.2466,10.1761,-0.53598
12.3544,10.1382,-0.538101
12.7029,10.2943,-0.551365
12.6948,10.1594,-0.548094
12.6667,10.01,-0.54396
12.7957,9.98499,-0.547051
12.7767,9.84469,-0.543421
13.0238,9.9083,-0.551868
13.1611,9.88581,-0.555319
13.3459,9.89714,-0.560891
13.1955,9.41417,-0.546297
13.5978,9.08491,-0.551473
13.9477,8.95183,-0.559381
14.0932,8.44631,-0.554241
13.9419,8.12481,-0.543672
14.2115,7.82116,-0.546728
14.0838,6.76648,-0.525268
14.0871,6.66199,-0.523758
14.154,6.58766,-0.524801
14.215,6.51026,-0.525628
14.1126,6.35887,-0.52002
14.1687,6.27985,-0.520703
14.1721,6.17762,-0.519337
14.3576,6.15393,-0.525124
14.4209,6.07658,-0.526131
14.5992,6.04649,-0.531631
14.5851,5.93607,-0.529653
14.6658,5.86428,-0.531379
14.5964,5.7329,-0.527317
14.5819,5.62417,-0.525412
14.7423,5.58237,-0.530265
14.6723,5.45316,-0.526275
14.7355,5.37399,-0.527425
15.0119,5.37065,-0.536735
15.1295,5.30822,-0.53997
15.1551,5.21301,-0.539718
15.2597,5.1445,-0.542486
15.2977,5.05297,-0.542738
15.3626,4.97008,-0.544032
15.5786,4.93456,-0.551041
15.4854,4.80071,-0.546404
15.8321,4.80189,-0.558338
15.7923,4.6842,-0.55575
15.7411,4.56412,-0.552767
15.8399,4.4876,-0.555427
16.0473,4.44016,-0.562149
16.0434,4.33327,-0.560998
16.0725,4.23551,-0.561106
16.1524,4.15074,-0.563119
16.0651,4.02339,-0.55895
16.1041,3.92829,-0.559489
16.1541,3.83564,-0.560459
16.6243,3.83967,-0.576958
16.6856,3.74613,-0.57836
16.7844,3.66028,-0.581164
16.8779,3.57233,-0.583788
16.9514,3.47935,-0.585693
17.0597,3.39262,-0.588893
17.0978,3.29128,-0.58954
17.2317,3.20752,-0.593709
17.4448,3.13656,-0.600791
17.4115,3.02041,-0.598886
17.4495,2.91681,-0.599604
17.5509,2.82318,-0.60266
17.8059,2.75222,-0.611323
17.8828,2.65185,-0.613516
18.1124,2.57243,-0.62128
18.316,2.48678,-0.62811
18.3914,2.38218,-0.630302
18.4602,2.27601,-0.632279
18.5383,2.17025,-0.634616
18.5533,2.05668,-0.634688
18.5984,1.94623,-0.635874
18.6418,1.83521,-0.637024
18.6815,1.72346,-0.638067
17.5474,0.537756,-0.594716
17.5154,0.429221,-0.593458
17.4144,0.212967,-0.589683
17.4344,0.106225,-0.590366
17.5027,-0.000756615,-0.592811
15.4068,-0.662772,-0.517935
16.9896,-4.25645,-0.593242
12.0215,-9.50168,-0.514412
11.9723,-9.58276,-0.514844
6.22151,17.3666,-0.855604
6.49437,16.8164,-0.835258
5.40406,13.4973,-0.666501
5.50034,13.4972,-0.668241
7.04933,16.9998,-0.853477
6.65351,15.7709,-0.791232
6.74976,15.7288,-0.791184
6.45148,14.7826,-0.743437
7.60212,17.1321,-0.869908
5.93058,13.1463,-0.660847
5.96368,13.0062,-0.655337
6.68367,14.3437,-0.728697
6.77626,14.3124,-0.729229
6.87044,14.284,-0.729954
5.16711,10.5754,-0.532539
8.7931,17.4521,-0.90857
8.88638,17.3711,-0.90712
7.10238,13.6756,-0.708642
6.95405,12.8078,-0.668192
7.04937,12.7955,-0.669884
7.57564,12.9862,-0.690471
7.73597,12.8949,-0.690616
7.83701,12.7071,-0.685397
7.90689,12.6461,-0.684672
8.0217,12.3193,-0.67433
8.09769,12.2707,-0.674378
7.87191,9.11792,-0.545877
9.63146,6.86585,-0.535342
12.6502,5.60123,-0.63243
12.6917,5.5267,-0.632817
12.7244,5.44833,-0.632769
12.8331,5.40193,-0.636732
12.9851,5.37235,-0.642966
13.028,5.29672,-0.643497
13.063,5.21779,-0.643642
13.0706,5.12805,-0.642386
13.0627,5.03267,-0.640356
13.1036,4.95631,-0.640888
13.3257,4.9471,-0.650795
13.4337,4.89362,-0.654806
13.4794,4.81682,-0.655627
13.5125,4.73534,-0.655821
13.5886,4.66857,-0.658237
13.6794,4.60615,-0.661427
13.7036,4.52087,-0.661233
13.7007,4.42688,-0.659687
13.7657,4.35478,-0.66162
13.9467,4.3181,-0.669449
14.0829,4.26575,-0.675006
14.1777,4.19969,-0.678486
14.3376,4.15153,-0.685252
14.4051,4.07544,-0.687378
14.4827,4.00161,-0.690036
14.508,3.91293,-0.690084
14.4767,3.80935,-0.68733
14.4427,3.7058,-0.684478
14.4409,3.61105,-0.68327
14.4065,3.50866,-0.680467
14.3821,3.40936,-0.678196
14.3648,3.3123,-0.676311
14.3351,3.21295,-0.673847
14.3204,3.11749,-0.672155
14.309,3.02316,-0.670657
14.292,2.92809,-0.668917
14.2882,2.83606,-0.667854
14.2739,2.7423,-0.666308
14.2679,2.65047,-0.665196
14.2623,2.55899,-0.664133
14.2393,2.46478,-0.662248
14.2295,2.37326,-0.66104
14.2221,2.28242,-0.659977
14.2152,2.19191,-0.658962
14.2017,2.1007,-0.657657
14.1767,2.00819,-0.655821
14.1848,1.92063,-0.655627
14.1894,1.83266,-0.655289
14.1766,1.74264,-0.654129
14.184,1.65527,-0.653984
14.18,1.56667,-0.653308
14.1844,1.47912,-0.653066
14.2349,1.39615,-0.655096
14.3357,1.31729,-0.65959
12.6123,0.149499,-0.573327
12.603,0.0720501,-0.572844
13.6226,-2.88976,-0.636828
9.21158,-7.47212,-0.536937
2.91785,12.2751,-0.723512
5.39073,8.86596,-0.588414
5.45131,8.84291,-0.589136
6.15829,9.72057,-0.656595
6.24479,9.7246,-0.659604
8.27528,7.40525,-0.632343
9.65073,6.70564,-0.671338
9.69663,6.64969,-0.671699
9.75213,6.60014,-0.672783
9.84142,6.57288,-0.676333
9.92657,6.54203,-0.679583
11.7216,4.1913,-0.713342
11.7377,4.116,-0.71274
11.7599,4.04293,-0.71256
11.7675,3.96496,-0.711477
11.7717,3.88611,-0.710213
11.7924,3.81288,-0.710032
11.8042,3.73684,-0.70931
11.803,3.65696,-0.707806
11.8004,3.57694,-0.706241
11.8164,3.50276,-0.70588
11.7904,2.49348,-0.689392
11.781,2.41608,-0.687887
11.944,2.29715,-0.696131
12.0521,2.24134,-0.701908
12.1541,2.18322,-0.707324
10.1115,0.494708,-0.573189
10.1024,0.432144,-0.572467
9.52662,-2.14127,-0.551525
4.5199,8.70216,-0.677614
6.23452,5.64537,-0.575885
6.45206,5.69986,-0.590355
9.53607,4.79485,-0.740877
9.55548,4.73138,-0.740077
9.57178,4.66654,-0.739059
9.60023,4.60772,-0.739059
9.61119,4.54063,-0.737678
9.91473,3.20324,-0.722335
9.94466,3.14566,-0.723135
10.0038,3.09697,-0.726189
10.0703,3.04999,-0.729824
10.1615,3.00968,-0.735351
10.2622,2.97113,-0.741604
10.3522,2.92848,-0.747058
10.4421,2.88483,-0.752512
10.552,2.84565,-0.759493
10.0892,0.491184,-0.699138
10.0821,0.428843,-0.698411
9.46653,-2.13022,-0.670125
9.47271,-2.19276,-0.671579
6.3745,-6.45908,-0.624313
6.33475,-6.49808,-0.624313
6.59336,7.26918,-0.793481
6.63581,7.22638,-0.793228
6.66171,7.16583,-0.79095
6.15388,5.64256,-0.669452
6.17436,5.59198,-0.667849
6.35189,5.6822,-0.684133
6.45235,5.70118,-0.691558
6.48871,5.66279,-0.691727
8.51063,3.76872,-0.750619
8.54456,3.7212,-0.751632
8.57548,3.67223,-0.752391
8.64468,3.63926,-0.756694
8.70276,3.601,-0.759985
8.79485,3.57606,-0.766397
8.85734,3.53829,-0.77011
3.83982,-6.06857,-0.570566
3.78985,-6.07173,-0.568541
7.17197,4.29248,-0.777411
7.18617,4.24131,-0.776052
7.23873,4.21266,-0.779061
7.29552,4.186,-0.782555
7.34965,4.15733,-0.785758
7.41587,4.13494,-0.79032
7.48297,4.11237,-0.794979
7.52994,4.07823,-0.797405
7.59345,4.05258,-0.801676
7.65429,4.02491,-0.805656
5.72051,-1.51202,-0.539318
5.84143,4.85065,-0.792302
5.86033,4.80589,-0.79078
5.90747,4.78423,-0.79328
5.94293,4.75286,-0.79415
5.98212,4.72431,-0.795563
6.03608,4.70708,-0.799041
6.0743,4.67723,-0.800345
6.16861,4.63039,-0.805454
6.22406,4.61257,-0.80915
6.27311,4.58955,-0.811975
6.32291,4.56669,-0.81491
5.86372,1.31459,-0.619153
5.85711,1.27542,-0.617523
5.74065,-1.47758,-0.610241
5.71514,-1.50846,-0.608393
4.36665,5.4485,-0.813044
4.61552,5.27765,-0.816553
4.65505,5.25741,-0.817884
4.6965,5.23909,-0.819578
4.74056,5.22341,-0.821756
4.77722,5.19934,-0.822603
4.81309,5.17429,-0.823329
5.84471,1.34592,-0.693008
5.85286,1.31004,-0.693008
5.86079,1.2741,-0.693008
5.68096,-1.46434,-0.677036
5.68626,-1.50297,-0.678851
5.8381,1.3476,-0.764348
5.82885,1.30784,-0.761959
5.8387,1.27248,-0.762224
5.85901,1.23929,-0.76395
5.77142,-1.44673,-0.758772
5.70772,-1.46804,-0.751204
5.69956,-1.50329,-0.751336
5.72755,-1.54832,-0.756515
1.13308,-1.47368,-0.573019
1.15788,-1.52523,-0.591534
1.14509,-1.52775,-0.589651
1.11141,-1.50192,-0.576157
1.11114,1.55197,-0.613033
1.12064,1.54512,-0.613033
1.18774,1.61677,-0.646447
1.14068,-1.48531,-0.600705
1.12812,-1.48776,-0.598759
1.12123,-1.49768,-0.600056
1.11146,-1.50378,-0.599732
0.889665,2.52621,-0.908748
1.15433,1.63526,-0.668602
1.08812,1.52161,-0.622112
1.10352,1.5233,-0.625791
1.11117,1.51422,-0.624787
1.11932,1.50586,-0.624119
1.16204,-1.49231,-0.62947
1.14367,-1.48745,-0.624119
1.13965,-1.5012,-0.627129
1.13042,-1.50816,-0.627129
1.11778,-1.51052,-0.625122
1.07998,1.5287,-0.64557
1.08607,1.51746,-0.643501
1.09206,1.50621,-0.641432
1.10627,1.50629,-0.644535
1.16028,1.55975,-0.67212
1.55871,2.06937,-0.909692
1.58112,2.04637,-0.907968
1.48051,-1.87842,-0.836593
1.13857,-1.48203,-0.644535
1.13115,-1.49123,-0.64557
1.11917,-1.49439,-0.643846
1.11054,-1.50198,-0.644191
1.21817,-1.66867,-0.716945
1.09969,1.55846,-0.68161
1.0853,1.51822,-0.666
1.09405,1.51078,-0.665645
1.1033,1.50404,-0.665645
1.11195,1.49649,-0.66529
1.22515,1.62781,-0.730924
1.51179,1.98306,-0.904057
1.52621,1.97671,-0.905477
1.45537,-1.82193,-0.84268
1.42274,-1.80366,-0.829554
1.13837,-1.48003,-0.666354
1.12927,-1.48698,-0.666354
1.12124,-1.49538,-0.667064
1.19333,1.71091,-0.774289
1.06526,1.50728,-0.680235
1.07449,1.50072,-0.680235
1.08641,1.49787,-0.682058
1.09613,1.49192,-0.682422
1.12637,1.51357,-0.696275
1.47233,1.92912,-0.907715
1.40779,-1.76452,-0.841367
0.800464,-2.20497,-0.875999
0.789109,-2.21598,-0.878551
0.771808,-2.21023,-0.874176
